,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,15.0,-0.5971939239038123,14.966181645039295,13.521911881811592,12.0,59.92384046367454,60.0,0.0,0.07584768092734909,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,15.0,-0.5555350919178748,14.89731080750598,13.564725883912406,12.0,59.72429824575984,60.0,0.12837066666666666,0.07544859649151966,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,15.0,-0.4771815684741458,14.833612772292257,13.601607973515614,12.0,59.27477242471033,60.0,0.2567413333333333,0.07454954484942065,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,15.0,-0.40698802240824555,14.774574808879652,13.633175308111976,12.0,60.41608963888603,60.0,0.2567413333333333,0.07683217927777206,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.0,-0.34412119048043255,14.71973634335285,13.659982028342325,12.0,60.269893223696855,60.0,0.12837066666666666,0.07653978644739372,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,15.0,-0.2878327706759091,14.668683641996715,13.682525683287174,12.0,60.03232396819076,60.0,0.0,0.07606464793638151,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,15.0,-0.23745076039746255,14.621045036888637,13.701253000697529,12.0,59.387904344372686,60.0,0.8985946666666668,0.07477580868874538,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.0,-0.19237167772239952,14.576486638230357,13.71656506894967,12.0,60.38763444709844,60.0,0.385112,0.07677526889419689,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.0,0.06040606842360981,14.534325489526854,13.721114879468994,11.0,61.080886750976596,60.0,0.0,0.0781617735019532,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.0,-0.015434261688397875,14.702459521901014,13.716603272284152,11.0,58.2917434597608,60.0,2.5674133333333335,0.07258348691952161,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,15.0,-0.5190966545096566,15.448494251449704,13.737835954458118,11.0,56.912276784922575,60.0,0.8985946666666668,0.06982455356984515,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.0,-0.5136474130489918,15.460460196335475,13.777094275201604,11.0,59.39426345529164,60.0,0.0,0.0747885269105833,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,15.0,-0.426269328841587,15.379231874060201,13.810612578730609,11.0,59.090592858651526,60.0,1.668818666666667,0.07418118571730306,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,15.0,-0.34807650564771475,15.303328140994662,13.838207322084815,11.0,60.72902820377677,60.0,0.12837066666666666,0.07745805640755353,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,15.0,-0.27813032044506986,15.232229562937155,13.860502246645238,11.0,60.84443988641845,60.0,0.0,0.07768887977283691,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,15.0,-0.21558785936724834,15.165469476297211,13.878057346865535,11.0,59.938721194130466,60.0,0.7702240000000001,0.07587744238826093,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,15.0,-0.15969216010206846,15.102628609644567,13.891375370458215,11.0,60.79374112062035,60.0,0.0,0.07758748224124071,0.0,0.0,0,0,0
2024-01-01 04:15:00,1.0,18.333333333333332,-0.3155553834830161,15.393857291305359,13.905927631241479,11.0,60.84148351110036,60.0,0.0,0.07768296702220072,0.0,0.0,0,0,0
2024-01-01 04:30:00,2.0,16.666666666666668,-0.7128672538894728,16.001487188117984,13.94541768565018,11.0,60.67479801789712,60.0,0.0,0.07734959603579422,0.0,0.0,0,0,0
2024-01-01 04:45:00,2.0,15.0,-0.6632030932086064,15.970079893761994,13.996448798584892,11.0,60.39850693440178,60.0,0.12837066666666666,0.07679701386880357,0.0,0.0,0,0,0
2024-01-01 05:00:00,2.0,15.0,-0.34453785916201657,15.874709560575702,14.03227747375344,10.0,59.90308088653659,60.0,0.2567413333333333,0.0758061617730732,0.0,0.0,0,0,0
2024-01-01 05:15:00,1.0,19.666666666666668,-0.4915411040005249,16.20508323652106,14.058244236829525,10.0,59.29986024786228,60.0,0.12837066666666666,0.07459972049572455,0.0,0.0,0,0,0
2024-01-01 05:30:00,1.0,20.0,-1.0694468526634293,17.12567949055673,14.115836221240645,10.0,60.27938275971745,60.0,0.0,0.0765587655194349,0.0,0.0,0,0,0
2024-01-01 05:45:00,2.0,19.333333333333332,-1.5921491023631313,18.005730173562448,14.21312705432036,10.0,60.66218039239639,60.0,0.12837066666666666,0.07732436078479275,0.0,0.0,0,0,0
2024-01-01 06:00:00,1.0,19.666666666666668,-1.9280577385234643,18.657145587179972,14.341011538352927,10.0,60.45960652822772,60.0,0.0,0.07691921305645542,0.0,0.0,0,0,0
2024-01-01 06:15:00,2.0,15.333333333333334,-2.101678367136956,19.05598311095839,14.490129169969853,10.0,60.09244969375951,60.0,0.12837066666666666,0.07618489938751903,0.0,0.0,0,0,0
2024-01-01 06:30:00,2.0,15.0,-1.8299807631654768,18.84303703468746,14.630929970149952,10.0,59.85564192467541,60.0,0.0,0.07571128384935083,0.0,0.0,0,0,0
2024-01-01 06:45:00,1.0,18.666666666666668,-1.7195495932862703,18.896789156644516,14.75515666770448,10.0,59.693187101266396,60.0,0.0,0.07538637420253279,0.0,0.0,0,0,0
2024-01-01 07:00:00,1.0,20.0,-2.120205527095256,19.683225444859595,14.893121270569159,10.0,59.53142944130004,60.0,0.0,0.0750628588826001,0.0,0.0,0,0,0
2024-01-01 07:15:00,2.0,18.333333333333332,-2.471485633926926,20.3864558838839,15.06059423128426,10.0,59.37036595294852,60.0,0.0,0.07474073190589703,0.0,0.0,0,0,0
2024-01-01 07:30:00,2.0,15.0,-2.2768816073955773,20.295287899539574,15.233690206051657,10.0,59.20999365722319,60.0,0.0,0.07441998731444638,0.0,0.0,0,0,0
2024-01-01 07:45:00,1.0,17.666666666666668,-1.9690179458360457,20.054067674911735,15.385370858312939,10.0,59.40056007850301,60.0,0.2567413333333333,0.07480112015700603,0.0,0.0,0,0,0
2024-01-01 08:00:00,1.0,20.0,-1.6941226092444568,19.8327203930861,15.51618973685067,10.0,60.87157122398727,60.0,0.12837066666666666,0.07774314244797455,0.0,0.0,0,0,0
2024-01-01 08:15:00,1.0,20.0,-1.449221320213559,19.62957353563014,15.628429897981366,10.0,60.23872786462673,60.0,0.7702240000000001,0.07647745572925348,0.0,0.0,0,0,0
2024-01-01 08:30:00,1.0,20.0,-1.4027368849915816,19.74646765545691,15.727393464029424,10.0,59.08387346342822,60.0,0.0,0.07416774692685645,0.0,0.0,0,0,0
2024-01-01 08:45:00,1.0,20.0,-1.7555192974633984,20.39213418591704,15.843277986524019,10.0,60.266185531295946,60.0,0.12837066666666666,0.07653237106259189,0.0,0.0,0,0,0
2024-01-01 09:00:00,1.0,20.0,-1.5833838626370889,20.274072075267107,15.964907446870814,10.0,60.63078196127023,60.0,0.12837066666666666,0.07726156392254047,0.0,0.0,0,0,0
2024-01-01 09:15:00,1.0,20.0,-1.3481273180914586,20.074689049669534,16.069562428051533,10.0,58.93374445134862,60.0,1.668818666666667,0.07386748890269725,0.0,0.0,0,0,0
2024-01-01 09:30:00,1.0,20.0,-1.137450189954385,19.889399205618094,16.15826333587558,10.0,59.240823968182596,60.0,0.0,0.0744816479363652,0.0,0.0,0,0,0
2024-01-01 09:45:00,1.0,20.0,-0.9488311218893263,19.716815099431578,16.232678504751853,10.0,60.996726479369094,60.0,0.0,0.0779934529587382,0.0,0.0,0,0,0
2024-01-01 10:00:00,1.0,20.0,-0.9957441787069496,19.56164948740621,16.302091872199828,11.0,60.84365084583156,60.0,0.0,0.07768730169166312,0.0,0.0,0,0,0
2024-01-01 10:15:00,1.0,20.0,-1.1807518072278895,19.97671414070923,16.37708453997188,11.0,60.67695605166383,60.0,0.0,0.07735391210332766,0.0,0.0,0,0,0
2024-01-01 10:30:00,1.0,20.0,-1.4460675018157922,20.43179207995694,16.476358192562582,11.0,60.51097661647491,60.0,0.0,0.07702195323294984,0.0,0.0,0,0,0
2024-01-01 10:45:00,1.0,20.0,-1.2479093598621869,20.265708520476945,16.572894005622324,11.0,60.345709470352105,60.0,0.0,0.0766914189407042,0.0,0.0,0,0,0
2024-01-01 11:00:00,3.0,19.733333333333334,-1.2770684329424928,20.112716485086015,16.663121649425356,12.0,60.18115155655699,60.0,0.0,0.07636230311311398,0.0,0.0,0,0,0
2024-01-01 11:15:00,3.0,19.5,-1.1188744535975341,19.97720222029599,16.74927608180785,12.0,60.01729983146895,60.0,0.0,0.0760345996629379,0.0,0.0,0,0,0
2024-01-01 11:30:00,1.0,19.966666666666665,-0.9631008640360517,19.851953654283168,16.82363778777961,12.0,59.85415126452884,60.0,0.0,0.07570830252905768,0.0,0.0,0,0,0
2024-01-01 11:45:00,3.0,19.533333333333335,-0.8235383772571396,19.735952307352225,16.88743284627536,12.0,59.691702838182934,60.0,0.0,0.07538340567636587,0.0,0.0,0,0,0
2024-01-01 12:00:00,3.0,19.5,-0.6971736360843853,19.625965974681996,16.941729357321393,12.0,59.52995154782717,60.0,0.0,0.07505990309565433,0.0,0.0,0,0,0
2024-01-01 12:15:00,3.0,19.5,-0.5821172637844814,19.520990382747307,16.98736251040729,12.0,59.36889440175149,60.0,0.0,0.07473778880350299,0.0,0.0,0,0,0
2024-01-01 12:30:00,3.0,19.5,-0.47912510184558527,19.423001928251107,17.02519402426445,12.0,59.208528421084566,60.0,0.0,0.07441705684216914,0.0,0.0,0,0,0
