,WasherDryer,DishWasher,BaseLoad,P_EV,P_WB
2024-01-01 15:45:00,0.001,1.2004666666666668,2.841352197352914,0.0,2.6666666666666665
2024-01-01 16:00:00,0.001,1.6502666666666668,1.5183994407425645,0.0,0.0
2024-01-01 16:15:00,0.001,0.0008666666666666667,1.0666959397255877,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.5041759397255877,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.3823562750928749,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.4545521973529143,0.0,3.0
2024-01-01 17:15:00,0.001,0.0,0.4616464427765184,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.8661759397255878,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.47904260639225443,0.0,0.0
2024-01-01 18:00:00,0.528356524038442,0.0,1.05407245990206,0.0,0.0
2024-01-01 18:15:00,0.7920347860576631,0.0,0.34055707570600685,0.0,0.0
2024-01-01 18:30:00,0.7920347860576631,0.0,1.4735256605648055,0.0,0.0
2024-01-01 18:45:00,0.7920347860576631,0.0,2.079021727451089,0.0,0.0
2024-01-01 19:00:00,0.7920347860576631,0.0,2.2677092730589212,0.0,2.6666666666666665
2024-01-01 19:15:00,0.7920347860576631,0.0,1.5429092730589211,0.0,5.0
2024-01-01 19:30:00,0.7920347860576631,0.0,0.6433759397255877,0.0,5.0
2024-01-01 19:45:00,0.7920347860576631,0.0,0.44628169430198367,0.0,5.0
2024-01-01 20:00:00,0.7920347860576631,0.0,0.4444394831294632,0.0,4.0
2024-01-01 20:15:00,0.7920347860576631,0.0,0.45337593972558776,0.0,0.0
2024-01-01 20:30:00,0.7920347860576631,0.0,0.4453092730589211,0.0,1.0
2024-01-01 20:45:00,0.7920347860576631,0.0,0.6303626063922544,0.0,1.0
2024-01-01 21:00:00,0.7920347860576631,0.0,0.6053759397255878,0.0,0.0
2024-01-01 21:15:00,0.7920347860576631,0.0,0.44524260639225444,0.0,0.0
2024-01-01 21:30:00,0.7920347860576631,0.0,0.4551092730589211,0.0,0.0
2024-01-01 21:45:00,0.7920347860576631,0.0,0.46637593972558783,0.0,0.0
2024-01-01 22:00:00,0.264678262019221,0.0,0.9765759397255878,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,1.1261092730589213,0.0,0.0
2024-01-01 22:30:00,0.001,0.0,0.5803759397255878,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.33826202966927077,0.0,0.0
2024-01-01 23:00:00,0.001,0.0,0.2227521973529143,0.0,2.6666666666666665
2024-01-01 23:15:00,0.001,0.0,0.1985521973529143,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.1985521973529143,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.29868553068624765,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.14934523770585909,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.046,0.0,0.0
2024-01-02 00:30:00,0.001,0.0,0.046,0.0,0.0
2024-01-02 00:45:00,0.001,0.0,0.046,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.058666666666666666,0.0,1.6666666666666667
2024-01-02 01:15:00,0.001,0.0,0.23600000000000002,0.0,0.3333333333333333
2024-01-02 01:30:00,0.001,0.0,0.084,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.046,0.0,1.0
2024-01-02 02:00:00,0.001,0.0,0.046,0.0,1.0
2024-01-02 02:15:00,0.001,0.0,0.046,0.0,0.0
2024-01-02 02:30:00,0.001,0.0,0.09666666666666666,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.23600000000000002,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.046,0.0,0.0
2024-01-02 03:15:00,0.001,0.0,0.046,0.0,0.0
2024-01-02 03:30:00,0.001,0.0,0.046,0.0,2.6666666666666665
2024-01-02 03:45:00,0.001,0.0,0.046,0.0,0.6666666666666666
2024-01-02 04:00:00,0.001,0.0,0.13466666666666666,0.0,0.0
2024-01-02 04:15:00,0.001,0.0,0.19799999999999998,0.0,0.0
2024-01-02 04:30:00,0.001,0.0,0.046,0.0,1.0
2024-01-02 04:45:00,0.001,0.0,0.046,0.0,2.3333333333333335
2024-01-02 05:00:00,0.001,0.0,0.44580000000000003,0.0,0.0
2024-01-02 05:15:00,0.001,0.0,0.046,0.0,0.0
2024-01-02 05:30:00,0.001,0.0,0.1848,0.0,0.3333333333333333
2024-01-02 05:45:00,0.001,0.0,0.173,0.0,2.3333333333333335
2024-01-02 06:00:00,0.001,0.0,0.45879999999999993,0.0,0.0
2024-01-02 06:15:00,0.001,0.0,0.059000000000000004,0.0,0.0
2024-01-02 06:30:00,0.001,0.0,0.052066666666666664,0.0,0.0
2024-01-02 06:45:00,0.001,0.0,0.046,0.0,1.6666666666666667
2024-01-02 07:00:00,0.001,0.0,0.6104666666666667,0.0,0.6666666666666666
2024-01-02 07:15:00,0.001,0.0,0.6550666666666666,0.0,0.0
2024-01-02 07:30:00,0.001,0.0,0.17666666666666667,0.0,0.0
2024-01-02 07:45:00,0.001,0.0,0.5808,0.0,0.0
2024-01-02 08:00:00,0.001,0.0,0.181,0.0,0.0
2024-01-02 08:15:00,0.001,0.0,0.19366666666666665,0.0,0.0
2024-01-02 08:30:00,0.001,0.0,0.3353333333333333,0.0,0.0
2024-01-02 08:45:00,0.001,0.0,0.084,0.0,0.0
2024-01-02 09:00:00,0.001,0.0,1.4853999999999998,0.0,0.0
2024-01-02 09:15:00,0.001,0.0,1.1655333333333333,0.0,0.0
2024-01-02 09:30:00,0.001,0.0,0.08238205086272002,0.0,0.0
2024-01-02 09:45:00,0.001,0.0,0.1573521973529143,5.866666666666666,1.0
2024-01-02 10:00:00,0.001,0.0,1.334418864019581,11.0,2.0
2024-01-02 10:15:00,0.001,0.0,0.2115521973529143,11.0,1.6666666666666667
2024-01-02 10:30:00,0.001,0.0,0.20808553068624763,0.0,0.0
2024-01-02 10:45:00,0.001,0.0,0.731618864019581,0.0,0.0
2024-01-02 11:00:00,0.001,0.0,0.5983521973529143,1.4666666666666666,0.0
2024-01-02 11:15:00,0.001,0.0,0.3169521973529143,0.0,2.3333333333333335
2024-01-02 11:30:00,0.001,0.0,0.23611538419605332,0.0,0.0
2024-01-02 11:45:00,0.001,0.0,0.07526666666666666,0.0,0.0
2024-01-02 12:00:00,0.26467826201922107,0.0,0.5808000000000001,0.0,0.0
2024-01-02 12:15:00,0.7920347860576631,0.0,0.2939333333333333,0.0,0.0
2024-01-02 12:30:00,0.7920347860576631,0.0,0.2950666666666667,0.0,0.0
2024-01-02 12:45:00,0.7920347860576631,0.0,0.41566666666666663,0.0,0.0
2024-01-02 13:00:00,0.7920347860576631,0.0,0.39486666666666664,0.0,0.0
2024-01-02 13:15:00,0.7920347860576631,0.0,2.6170314151412013,3.6666666666666665,0.6666666666666666
2024-01-02 13:30:00,0.7920347860576631,0.0,1.5502904090393403,0.7333333333333333,2.0
2024-01-02 13:45:00,0.7920347860576631,0.0,0.3138237423726735,0.0,0.0
2024-01-02 14:00:00,0.7920347860576631,0.0,0.3138237423726735,0.0,0.0
2024-01-02 14:15:00,0.7920347860576631,0.0,0.4946237423726735,0.0,0.0
2024-01-02 14:30:00,0.7920347860576631,0.0,0.4744904090393402,0.0,0.0
2024-01-02 14:45:00,0.7920347860576631,0.0,0.3242237423726735,0.0,0.0
2024-01-02 15:00:00,0.7920347860576631,0.0,0.6996237423726736,2.2,4.0
2024-01-02 15:15:00,0.05373565240384421,0.0,0.2998237423726735,0.0,0.0
2024-01-02 15:30:00,0.001,0.0,0.318800848509923,0.0,0.0
2024-01-02 15:45:00,0.001,0.0,0.792509273058921,0.0,0.0
2024-01-02 16:00:00,0.001,0.0,0.2493759397255878,0.0,0.0
2024-01-02 16:15:00,0.001,0.0,0.201916945827449,0.0,2.6666666666666665
2024-01-02 16:30:00,0.001,0.0,0.1995521973529143,0.0,2.0
2024-01-02 16:45:00,0.001,0.0,0.32861886401958096,2.2,1.0
2024-01-02 17:00:00,0.001,0.0,0.4690805859607771,0.0,0.0
2024-01-02 17:15:00,0.001,0.0,0.6315521973529142,0.0,0.0
2024-01-02 17:30:00,0.001,0.0,0.4415521973529143,0.0,0.0
2024-01-02 17:45:00,0.001,0.0,0.9538855306862477,0.0,0.0
2024-01-02 18:00:00,0.001,0.0,0.5878855306862476,0.0,0.0
2024-01-02 18:15:00,0.001,0.0,2.3732188640195813,0.0,0.0
2024-01-02 18:30:00,0.001,0.0,1.1082855306862476,0.0,1.3333333333333333
2024-01-02 18:45:00,0.001,0.0,0.40181886401958095,0.0,0.6666666666666666
2024-01-02 19:00:00,0.001,0.0,0.1995521973529143,0.0,0.0
2024-01-02 19:15:00,0.001,0.0,1.5596855306862476,0.0,2.0
2024-01-02 19:30:00,0.001,0.0,2.085018864019581,0.0,0.0
2024-01-02 19:45:00,0.001,0.0,0.4252777040536825,0.0,0.0
2024-01-02 20:00:00,0.001,0.0,0.5452904090393402,0.0,0.0
2024-01-02 20:15:00,0.001,0.0,1.0369437423726735,0.0,0.0
2024-01-02 20:30:00,0.001,0.0,0.4168307020197287,0.0,1.3333333333333333
2024-01-02 20:45:00,0.001,0.0,0.45337593972558776,0.0,1.3333333333333333
2024-01-02 21:00:00,0.001,0.0,0.45337593972558776,0.0,0.0
2024-01-02 21:15:00,0.001,0.0,0.4527445245843864,0.0,0.0
2024-01-02 21:30:00,0.001,0.0,0.6310426063922544,0.0,0.0
2024-01-02 21:45:00,0.001,0.0,0.5423759397255877,0.0,0.0
2024-01-02 22:00:00,0.001,0.0,1.2659759397255879,0.0,0.0
2024-01-02 22:15:00,0.001,0.0,0.5663759397255878,0.0,2.3333333333333335
2024-01-02 22:30:00,0.001,0.0,0.45337593972558776,0.0,0.0
2024-01-02 22:45:00,0.001,0.0,0.5764426063922544,0.0,0.0
2024-01-02 23:00:00,0.001,0.0,0.6433759397255877,0.0,0.0
2024-01-02 23:15:00,0.001,0.0,0.4703411414903116,0.0,0.0
2024-01-02 23:30:00,0.001,0.0,0.8216237423726735,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.4218237423726735,0.0,3.0
2024-01-03 00:00:00,0.001,0.0,0.8216237423726735,0.0,0.0
2024-01-03 00:15:00,0.001,0.0,1.0055570757060068,0.0,0.0
2024-01-03 00:30:00,0.001,0.0,1.1441021595478287,0.0,0.0
2024-01-03 00:45:00,0.001,0.0,0.19119999999999998,0.0,0.0
2024-01-03 01:00:00,0.001,0.0,0.167,0.0,0.0
2024-01-03 01:15:00,0.001,0.0,0.7000666666666666,0.0,0.0
2024-01-03 01:30:00,0.001,0.0,0.11053333333333334,0.0,0.0
2024-01-03 01:45:00,0.001,0.0,0.26793333333333336,0.0,1.3333333333333333
2024-01-03 02:00:00,0.001,0.0,0.46453333333333335,0.0,1.0
2024-01-03 02:15:00,0.001,0.0,0.046,0.0,0.0
2024-01-03 02:30:00,0.001,0.0,0.4458,0.0,0.0
2024-01-03 02:45:00,0.001,0.0,0.046,0.0,0.0
2024-01-03 03:00:00,0.001,0.0,0.046,0.0,0.0
2024-01-03 03:15:00,0.001,0.0,0.17266666666666666,0.0,0.0
2024-01-03 03:30:00,0.001,0.0,0.16,0.0,2.0
2024-01-03 03:45:00,0.001,0.0,0.046,0.0,0.0
2024-01-03 04:00:00,0.001,0.0,0.046,0.0,0.0
2024-01-03 04:15:00,0.001,0.0,0.046,0.0,0.0
2024-01-03 04:30:00,0.001,0.0,0.046,0.0,0.0
2024-01-03 04:45:00,0.001,0.0,0.21066666666666664,0.0,0.0
2024-01-03 05:00:00,0.001,0.0,1.0548666666666666,0.0,0.0
2024-01-03 05:15:00,0.001,0.0,0.44580000000000003,0.0,2.0
2024-01-03 05:30:00,0.001,0.0,0.046,0.0,0.0
2024-01-03 05:45:00,0.001,0.0,0.046,0.0,2.0
2024-01-03 06:00:00,0.001,0.0,0.058666666666666666,0.0,0.0
2024-01-03 06:15:00,0.001,0.0,0.7690666666666667,0.0,0.0
2024-01-03 06:30:00,0.001,0.0,0.084,0.0,1.3333333333333333
2024-01-03 06:45:00,0.001,0.0,0.0507294969490694,0.0,1.3333333333333333
2024-01-03 07:00:00,0.001,0.0,0.0578237423726735,0.0,0.0
2024-01-03 07:15:00,0.001,0.0,0.0578237423726735,0.0,0.0
2024-01-03 07:30:00,0.001,0.0,0.10849040903934017,0.0,0.0
2024-01-03 07:45:00,0.001,0.0,0.24782374237267352,0.0,2.0
2024-01-03 08:00:00,0.001,0.0,0.04994124745755783,0.0,0.6666666666666666
2024-01-03 08:15:00,0.001,0.0,0.046,0.0,0.0
2024-01-03 08:30:00,0.001,0.0,0.046,0.0,0.0
2024-01-03 08:45:00,0.001,0.0,0.046,0.0,0.3333333333333333
2024-01-03 09:00:00,0.001,0.0,0.2229866666666667,0.0,2.6666666666666665
2024-01-03 09:15:00,0.001,0.0,0.19799999999999998,0.0,0.0
2024-01-03 09:30:00,0.001,0.0,0.09480000000000001,0.0,0.0
2024-01-03 09:45:00,0.001,0.0,0.168,0.0,0.3333333333333333
2024-01-03 10:00:00,0.001,0.0,0.7010666666666666,0.0,3.3333333333333335
2024-01-03 10:15:00,0.001,0.0,0.18100407773996055,0.0,0.0
2024-01-03 10:30:00,0.001,0.0,0.3194904090393402,0.0,0.0
2024-01-03 10:45:00,0.001,0.0,0.7066237423726736,0.0,2.6666666666666665
2024-01-03 11:00:00,0.001,0.0,0.3032237423726735,0.0,2.0
2024-01-03 11:15:00,0.001,0.0,0.1928237423726735,0.0,0.6666666666666666
2024-01-03 11:30:00,0.001,0.0,0.9846079141242244,0.0,0.0
2024-01-03 11:45:00,0.001,0.0,2.489552197352914,0.0,0.0
2024-01-03 12:00:00,0.001,0.0,2.32443469226803,0.0,2.0
2024-01-03 12:15:00,0.001,0.0,0.5246426063922545,5.866666666666666,0.0
2024-01-03 12:30:00,0.001,0.0,1.8613759397255878,11.0,1.3333333333333333
2024-01-03 12:45:00,0.001,0.0,2.796175939725588,11.0,0.6666666666666666
2024-01-03 13:00:00,0.001,0.00046666666666666666,0.9721092730589211,11.0,0.0
2024-01-03 13:15:00,0.001,0.9006000000000001,0.8689899649869445,11.0,0.0
2024-01-03 13:30:00,0.001,0.30086666666666667,0.6086904090393401,5.866666666666666,0.0
2024-01-03 13:45:00,0.001,0.001,0.5001689800785325,0.0,0.0
2024-01-03 14:00:00,0.001,0.0004,0.9026426063922545,0.0,0.0
2024-01-03 14:15:00,0.001,0.0,0.8215092730589212,0.0,0.0
2024-01-03 14:30:00,0.001,0.0,0.21294452458438642,0.0,3.3333333333333335
2024-01-03 14:45:00,0.001,0.0,0.15033333333333332,0.0,0.0
2024-01-03 15:00:00,0.001,0.0,0.7708,0.0,0.0
2024-01-03 15:15:00,0.001,0.0,0.2764142454236041,0.0,0.0
2024-01-03 15:30:00,0.001,0.0,2.35189040903934,0.0,0.0
2024-01-03 15:45:00,0.001,0.0,1.0812237423726736,0.0,0.0
2024-01-03 16:00:00,0.001,0.0,0.36116202043147727,0.0,0.0
2024-01-03 16:15:00,0.1592069572115326,0.0,0.5374699437934952,0.0,0.0
2024-01-03 16:30:00,0.7920347860576631,0.0,0.5935521973529142,0.0,2.6666666666666665
2024-01-03 16:45:00,0.7920347860576631,0.0,0.4415521973529143,0.0,0.0
2024-01-03 17:00:00,0.7920347860576631,0.0,0.5748188640195809,0.0,0.0
2024-01-03 17:15:00,0.7920347860576631,0.0,0.7848855306862477,0.0,0.0
2024-01-03 17:30:00,0.7920347860576631,0.0,0.3276464427765184,0.0,0.0
2024-01-03 17:45:00,0.7920347860576631,0.0,0.7989759397255879,0.0,0.0
2024-01-03 18:00:00,0.7920347860576631,0.0,0.4583759397255877,0.0,1.0
2024-01-03 18:15:00,0.7920347860576631,0.0,0.45010927305892107,0.0,2.0
2024-01-03 18:30:00,0.7920347860576631,0.0,0.46637593972558783,0.0,0.0
2024-01-03 18:45:00,0.7920347860576631,0.0,0.44764260639225445,0.0,0.0
2024-01-03 19:00:00,0.7920347860576631,0.0,0.39411573151899615,0.0,0.0
2024-01-03 19:15:00,0.7920347860576631,0.0,0.5978049447254705,0.0,0.0
2024-01-03 19:30:00,0.7920347860576631,0.0,0.5230699437934953,0.0,0.0
2024-01-03 19:45:00,0.1064713048076884,0.0,0.5416959397255877,0.0,2.3333333333333335
2024-01-03 20:00:00,0.001,0.0,1.0931092730589211,0.0,0.0
2024-01-03 20:15:00,0.001,0.0,2.1719759397255882,0.0,0.0
2024-01-03 20:30:00,0.001,0.0,0.3198426063922544,0.0,2.6666666666666665
2024-01-03 20:45:00,0.001,0.0,0.5620426063922543,0.0,1.0
2024-01-03 21:00:00,0.001,0.0,0.6165759397255878,0.0,0.0
2024-01-03 21:15:00,0.001,0.0,0.719909273058921,0.0,2.0
2024-01-03 21:30:00,0.001,0.0,0.4975359397255878,0.0,1.6666666666666667
2024-01-03 21:45:00,0.001,0.0008666666666666667,0.4975359397255878,0.0,3.3333333333333335
2024-01-03 22:00:00,0.001,1.2004666666666668,0.9038426063922544,0.0,0.0
2024-01-03 22:15:00,0.001,0.001,1.0431759397255878,0.0,0.0
2024-01-03 22:30:00,0.001,0.001,0.45337593972558776,0.0,0.0
2024-01-03 22:45:00,0.001,0.001,0.43724260639225443,0.0,0.0
2024-01-03 23:00:00,0.001,0.001,1.4519092730589211,0.0,3.6666666666666665
2024-01-03 23:15:00,0.001,0.001,2.0060699437934955,0.0,0.3333333333333333
2024-01-03 23:30:00,0.001,0.001,0.5257759397255878,0.0,0.0
2024-01-03 23:45:00,0.001,0.45080000000000003,0.5969620204314772,0.0,0.0
2024-01-04 00:00:00,0.001,1.9501333333333333,0.9548904090393402,0.0,0.0
2024-01-04 00:15:00,0.001,0.001,0.3860446213138392,0.0,0.0
2024-01-04 00:30:00,0.001,0.0004,0.45337593972558776,0.0,2.6666666666666665
2024-01-04 00:45:00,0.001,0.0,0.9769836124941157,0.0,0.0
2024-01-04 01:00:00,0.001,0.0,0.9680188640195809,0.0,0.0
2024-01-04 01:15:00,0.001,0.0,0.5555521973529143,0.0,0.0
2024-01-04 01:30:00,0.001,0.0,0.7080855306862476,0.0,0.0
2024-01-04 01:45:00,0.001,0.0,0.6242736263137219,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.289,0.0,1.6666666666666667
2024-01-04 02:15:00,0.001,0.0,0.1922,0.0,1.0
2024-01-04 02:30:00,0.001,0.0,0.3001333333333333,0.0,0.0
2024-01-04 02:45:00,0.001,0.0,0.12199999999999998,0.0,0.0
2024-01-04 03:00:00,0.001,0.0,0.8455999999999999,0.0,0.0
2024-01-04 03:15:00,0.001,0.0,0.046,0.0,0.0
2024-01-04 03:30:00,0.001,0.0,0.4458,0.0,0.0
2024-01-04 03:45:00,0.001,0.0,0.058666666666666666,0.0,0.0
2024-01-04 04:00:00,0.001,0.0,0.6357999999999999,0.0,0.0
2024-01-04 04:15:00,0.001,0.0,0.48379999999999995,0.0,0.0
2024-01-04 04:30:00,0.001,0.0,0.5790666666666666,0.0,2.0
2024-01-04 04:45:00,0.001,0.0,0.046,0.0,0.0
2024-01-04 05:00:00,0.001,0.0,0.046,0.0,0.0
2024-01-04 05:15:00,0.001,0.0,0.6297333333333334,0.0,0.0
2024-01-04 05:30:00,0.001,0.0,0.23600000000000002,0.0,2.6666666666666665
2024-01-04 05:45:00,0.001,0.0,0.046,0.0,0.0
2024-01-04 06:00:00,0.001,0.0,0.046,0.0,0.0
2024-01-04 06:15:00,0.001,0.0,0.046,0.0,0.0
2024-01-04 06:30:00,0.001,0.0,0.046,0.0,0.0
2024-01-04 06:45:00,0.001,0.0,0.13466666666666666,0.0,2.3333333333333335
2024-01-04 07:00:00,0.001,0.0,0.19799999999999998,3.6666666666666665,0.0
2024-01-04 07:15:00,0.001,0.0,0.17926666666666666,11.0,2.0
2024-01-04 07:30:00,0.001,0.0,0.4458,11.0,1.0
2024-01-04 07:45:00,0.001,0.0,0.046,2.2,0.0
2024-01-04 08:00:00,0.001,0.0,0.5790666666666666,0.0,0.0
2024-01-04 08:15:00,0.001,0.0,0.1813374110732939,0.0,0.0
2024-01-04 08:30:00,0.001,0.0,0.1718237423726735,0.0,0.0
2024-01-04 08:45:00,0.001,0.0,0.0578237423726735,0.0,0.0
2024-01-04 09:00:00,0.001,0.0,0.1788237423726735,0.0,0.0
2024-01-04 09:15:00,0.001,0.0,1.1118904090393402,0.0,0.0
2024-01-04 09:30:00,0.001,0.0,2.1788237423726735,0.0,0.0
2024-01-04 09:45:00,0.001,0.0,0.8768237423726735,1.4666666666666666,2.6666666666666665
2024-01-04 10:00:00,0.001,0.0,0.2548237423726735,11.0,0.3333333333333333
2024-01-04 10:15:00,0.001,0.0,2.0034237423726737,4.4,0.0
2024-01-04 10:30:00,0.05373565240384421,0.0,1.2604237423726736,0.0,0.0
2024-01-04 10:45:00,0.7920347860576631,0.0,0.2968824949151157,0.0,0.0
2024-01-04 11:00:00,0.7920347860576631,0.0,0.311913910056317,0.0,0.0
2024-01-04 11:15:00,0.7920347860576631,0.0,0.4908237423726735,0.0,0.0
2024-01-04 11:30:00,0.7920347860576631,0.0,1.1764237423726736,0.0,0.0
2024-01-04 11:45:00,0.7920347860576631,0.0,1.8656904090393402,0.0,0.0
2024-01-04 12:00:00,0.7920347860576631,0.0,0.1798237423726735,6.6,0.0
2024-01-04 12:15:00,0.7920347860576631,0.0,0.19454810113736684,0.0,0.0
2024-01-04 12:30:00,0.7920347860576631,0.0,2.0213092730589213,0.0,1.0
2024-01-04 12:45:00,0.7920347860576631,0.0,0.8811759397255877,0.0,1.3333333333333333
2024-01-04 13:00:00,0.7920347860576631,0.0,0.2066464427765184,0.0,1.0
2024-01-04 13:15:00,0.7920347860576631,0.0,0.25864644277651844,0.0,1.3333333333333333
2024-01-04 13:30:00,0.7920347860576631,0.0,2.102711287980506,0.0,0.0
2024-01-04 13:45:00,0.7920347860576631,0.0,1.3788237423726735,0.0,0.0
2024-01-04 14:00:00,0.31741391442306527,0.0,0.2674904090393401,0.0,0.0
2024-01-04 14:15:00,0.001,0.0,0.3308237423726735,0.0,0.6666666666666666
2024-01-04 14:30:00,0.001,0.0,0.7528079141242244,0.0,2.6666666666666665
2024-01-04 14:45:00,0.001,0.0,0.3002666666666666,0.0,0.0
2024-01-04 15:00:00,0.001,0.0,0.7544000000000001,0.0,0.6666666666666666
2024-01-04 15:15:00,0.001,0.0,0.181,0.0,2.6666666666666665
2024-01-04 15:30:00,0.001,0.0,0.3076666666666667,0.0,0.0
2024-01-04 15:45:00,0.001,0.0,0.19263479823527618,0.0,0.0
2024-01-04 16:00:00,0.001,0.0,0.22063219735291428,0.0,0.0
2024-01-04 16:15:00,0.001,0.0,0.37633886401958094,0.0,0.0
2024-01-04 16:30:00,0.001,0.0,0.7203521973529143,0.0,0.0
