,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,15.0,-0.5176548513675352,14.964322953450536,13.525186138844939,12.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,15.0,-0.4823283767122135,14.89199844403174,13.574443953847751,12.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,15.0,-0.4153911138515465,14.825586225840516,13.616968377290771,12.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,15.0,-0.3556526920543616,14.764473154983678,13.653482994605106,12.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.0,-0.30235040948348885,14.708110887652365,13.684634732899582,12.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,15.0,-0.2548022892279881,14.656009022795239,13.711001974505349,12.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,15.0,-0.21239853590625374,14.607728970517822,13.73310181183633,12.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.0,-0.17459389644198667,14.562878469402273,13.751396534442575,12.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.0,0.0007465623486835133,14.520644389242564,13.75948468977969,11.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.0,-0.3478436748736436,15.256468612971963,13.771260688766755,11.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,15.0,-0.4662060817669306,15.456381973084833,13.816313248451818,11.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.0,-0.39113801040342977,15.372761634940487,13.856879208884441,11.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,1.0,15.666666666666666,-0.3242002752874478,15.305450603335654,13.890708312949041,11.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,15.333333333333334,-0.48921378857706954,15.663671328928432,13.92946138697872,11.0,0.0,0.0,0,0,0
