,Occupancy,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,59.961896580941634,60.0,0.0,0.07592379316188327,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,59.880359437530025,60.0,0.0,0.07576071887506004,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,59.79899742514068,60.0,0.0,0.07559799485028137,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,59.71781016761529,60.0,0.0,0.07543562033523059,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,59.63679728960347,60.0,0.0,0.07527359457920693,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,59.55595841656104,60.0,0.0,0.07511191683312209,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,59.4752931747483,60.0,0.0,0.0749505863494966,0.0,0.0,0,0,0
2024-01-01 01:45:00,1.0,59.394801191228275,60.0,0.0,0.07478960238245656,0.0,0.0,0,0,0
2024-01-01 02:00:00,1.0,59.314482093865045,60.0,0.0,0.07462896418773009,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,59.23433551132194,60.0,0.0,0.07446867102264387,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,59.15436107305989,60.0,0.0,0.07430872214611978,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,60.348854445771764,60.0,0.2567413333333333,0.07669770889154352,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,61.22231289882094,60.0,0.0,0.07844462579764187,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,61.138068547516006,60.0,0.0,0.078276137095032,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,60.971252598612374,60.0,0.12837066666666666,0.07794250519722475,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,60.8324384106165,60.0,0.0,0.07766487682123298,0.0,0.0,0,0,0
2024-01-01 04:00:00,1.0,60.08715340663956,60.0,0.7702240000000001,0.07617430681327914,0.0,0.0,0,0,0
2024-01-01 04:15:00,1.0,59.81245948901494,60.0,0.12837066666666666,0.07562491897802988,0.0,0.0,0,0,0
2024-01-01 04:30:00,1.0,59.308357012883555,60.0,0.5134826666666666,0.07461671402576713,0.0,0.0,0,0,0
2024-01-01 04:45:00,1.0,59.920677731866824,60.0,0.0,0.07584135546373365,0.0,0.0,0,0,0
2024-01-01 05:00:00,1.0,61.05581721518755,60.0,0.0,0.07811163443037511,0.0,0.0,0,0,0
2024-01-01 05:15:00,1.0,60.86153838672386,60.0,0.7702240000000001,0.07772307677344772,0.0,0.0,0,0,0
2024-01-01 05:30:00,2.0,59.52757008031261,60.0,2.3106720000000007,0.07505514016062521,0.0,0.0,0,0,0
2024-01-01 05:45:00,1.0,60.50384015602385,60.0,0.8985946666666668,0.07700768031204769,0.0,0.0,0,0,0
2024-01-01 06:00:00,1.0,61.105159258106454,60.0,0.0,0.07821031851621289,0.0,0.0,0,0,0
2024-01-01 06:15:00,2.0,61.021166537359115,60.0,0.0,0.07804233307471822,0.0,0.0,0,0,0
2024-01-01 06:30:00,1.0,60.93735422189008,60.0,0.0,0.07787470844378017,0.0,0.0,0,0,0
2024-01-01 06:45:00,2.0,58.495004754425445,60.0,6.675274666666667,0.07299000950885089,0.0,0.0,0,0,0
2024-01-01 07:00:00,1.0,59.25427286809316,60.0,0.2567413333333333,0.07450854573618632,0.0,0.0,0,0,0
2024-01-01 07:15:00,1.0,60.57526035356684,60.0,0.2567413333333333,0.07715052070713369,0.0,0.0,0,0,0
2024-01-01 07:30:00,1.0,60.409750722598346,60.0,0.0,0.0768195014451967,0.0,0.0,0,0,0
2024-01-01 07:45:00,1.0,60.327251647600995,60.0,0.0,0.076654503295202,0.0,0.0,0,0,0
2024-01-01 08:00:00,1.0,60.244929769727996,60.0,0.0,0.07648985953945601,0.0,0.0,0,0,0
2024-01-01 08:15:00,1.0,59.95135209626346,60.0,0.2567413333333333,0.07590270419252691,0.0,0.0,0,0,0
2024-01-01 08:30:00,1.0,59.7684833780128,60.0,0.7702240000000001,0.0755369667560256,0.0,0.0,0,0,0
2024-01-01 08:45:00,1.0,61.02128225334912,60.0,0.0,0.07804256450669823,0.0,0.0,0,0,0
2024-01-01 09:00:00,1.0,60.86937026817971,60.0,0.12837066666666666,0.07773874053635942,0.0,0.0,0,0,0
2024-01-01 09:15:00,1.0,60.13273939499966,60.0,1.7971893333333335,0.07626547878999931,0.0,0.0,0,0,0
2024-01-01 09:30:00,1.0,61.21000097077783,60.0,0.0,0.07842000194155566,0.0,0.0,0,0,0
2024-01-01 09:45:00,1.0,61.10362959926443,60.0,0.2567413333333333,0.07820725919852886,0.0,0.0,0,0,0
2024-01-01 10:00:00,1.0,60.23821480318638,60.0,1.2837066666666668,0.07647642960637276,0.0,0.0,0,0,0
2024-01-01 10:15:00,1.0,59.31996475789701,60.0,0.12837066666666666,0.07463992951579403,0.6345416666666668,0.631638888888889,1,1,0
2024-01-01 10:30:00,1.0,59.024641841301516,60.0,0.7702240000000001,0.07404928368260302,0.6780833333333339,0.0,1,0,0
2024-01-01 10:45:00,1.0,60.56748888555991,60.0,0.0,0.07713497777111983,0.7216250000000011,0.0,1,0,0
2024-01-01 11:00:00,1.0,59.55017558004374,60.0,3.2092666666666667,0.07510035116008748,0.7651666666666682,0.0,1,0,0
2024-01-01 11:15:00,1.0,60.92771070994124,60.0,0.12837066666666666,0.07785542141988248,0.8000000000000019,0.0,1,0,0
2024-01-01 11:30:00,1.0,60.788951828112864,60.0,0.2567413333333333,0.07757790365622573,0.8000000000000019,0.0,1,0,0
2024-01-01 11:45:00,1.0,60.457513711657796,60.0,0.0,0.07691502742331559,0.8000000000000019,0.0,1,0,0
2024-01-01 12:00:00,3.0,60.319731824503904,60.0,0.12837066666666666,0.07663946364900781,0.8000000000000019,0.0,1,0,0
2024-01-01 12:15:00,1.0,60.15474469735295,60.0,0.0,0.07630948939470591,0.8000000000000019,0.0,1,0,0
2024-01-01 12:30:00,1.0,59.797020031826335,60.0,0.385112,0.07559404006365265,0.8000000000000019,0.0,1,0,0
2024-01-01 12:45:00,1.0,59.42980037159905,60.0,1.7971893333333335,0.0748596007431981,0.8000000000000019,0.0,1,0,1
2024-01-01 13:00:00,1.0,61.147348468175636,60.0,0.0,0.07829469693635126,0.0,0.0,0,0,0
2024-01-01 13:15:00,1.0,60.56674987049618,60.0,0.7702240000000001,0.07713349974099235,0.8000000000000002,0.7883888888888889,1,1,0
2024-01-01 13:30:00,1.0,59.59241500347573,60.0,1.0269653333333335,0.07518483000695148,0.8000000000000002,0.0,1,0,0
2024-01-01 13:45:00,1.0,60.33044522284906,60.0,0.0,0.0766608904456981,0.8000000000000002,0.0,1,0,0
2024-01-01 14:00:00,1.0,60.89722642921596,60.0,0.2567413333333333,0.07779445285843194,0.8000000000000002,0.0,1,0,0
2024-01-01 14:15:00,1.0,60.53795707188978,60.0,0.2567413333333333,0.07707591414377957,0.8000000000000002,0.0,1,0,0
2024-01-01 14:30:00,1.0,60.31739477953729,60.0,0.0,0.07663478955907459,0.8000000000000002,0.0,1,0,0
2024-01-01 14:45:00,1.0,60.23509407291593,60.0,0.0,0.07647018814583185,0.8000000000000002,0.0,1,0,1
2024-01-01 15:00:00,1.0,60.152970137349826,60.0,0.0,0.07630594027469967,0.0,0.0,0,0,0
2024-01-01 15:15:00,1.0,59.997459505652195,60.0,0.12837066666666666,0.07599491901130441,0.8000000000000002,0.7883888888888889,1,1,0
2024-01-01 15:30:00,1.0,59.73197512654569,60.0,1.668818666666667,0.0754639502530914,0.8000000000000002,0.0,1,0,0
