,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,15.0,-0.10612318710556937,14.99165273320195,13.504033228046898,12.0,59.961896580941634,60.0,0.0,0.07592379316188327,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,15.0,-0.10942265183503368,14.973955994104545,13.512458912945982,12.0,59.34662242198828,60.0,3.0808960000000005,0.07469324484397655,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,15.0,-0.10510600834159144,14.95654939210802,13.520554333321451,12.0,60.2498142311681,60.0,0.12837066666666666,0.07649962846233621,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,15.0,-0.10090083313794465,14.939426113546661,13.528328014033834,12.0,60.49094439274579,60.0,1.7971893333333335,0.07698188878549159,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.0,-0.0968043456118521,14.92257951299995,13.535788267297242,12.0,60.44815091531776,60.0,1.668818666666667,0.07689630183063552,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,15.0,-0.0928138342657992,14.906003109115186,13.54294319796488,12.0,59.16340525007236,60.0,0.2567413333333333,0.07432681050014471,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,15.0,-0.08892665499973955,14.889690580533914,13.54980070868322,12.0,60.978124223369484,60.0,0.12837066666666666,0.07795624844673896,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.0,-0.08514022943650489,14.873635761919546,13.556368504918119,12.0,60.985549939648095,60.0,0.12837066666666666,0.0779710998792962,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.0,-0.016793019096419608,14.857560626875141,13.560205306133884,11.0,60.51555650145397,60.0,1.0269653333333335,0.07703111300290795,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.0,-0.009583797100755949,14.841388410182208,13.561019344051777,11.0,59.47720303553058,60.0,0.2567413333333333,0.07495440607106116,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,15.0,-0.007097607284936843,14.825407617345318,13.5616430381473,11.0,59.120983701030625,60.0,0.2567413333333333,0.07424196740206127,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.0,-0.004679124108678329,14.809614047910491,13.562081566803384,11.0,59.630955132832206,60.0,0.2567413333333333,0.07526191026566441,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,15.0,-0.0023266497005555112,14.794003604318553,13.562339978557945,11.0,60.78665812428999,60.0,0.0,0.07757331624857998,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,15.0,-3.8528414757011357e-05,14.77857228935253,13.562423195333082,11.0,60.70334950194035,60.0,0.0,0.0774066990038807,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,15.0,0.0021868542181320717,14.763316203648492,13.562336015583996,11.0,60.62021981551593,60.0,0.0,0.07724043963103186,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,15.0,0.004351072514283558,14.748231543268194,13.562083117369696,11.0,60.537268680686,60.0,0.0,0.07707453736137199,0.0,0.0,0,0,0
2024-01-01 04:00:00,1.0,15.666666666666666,0.0064556616343549094,14.739880064705316,13.561669061347391,11.0,60.45449571394526,60.0,0.0,0.07690899142789055,0.0,0.0,0,0,0
2024-01-01 04:15:00,1.0,16.0,-0.07929533065550848,15.372147392835116,13.563973164016632,11.0,60.37190053261222,60.0,0.0,0.07674380106522445,0.0,0.0,0,0,0
2024-01-01 04:30:00,1.0,20.0,-0.21598283505255444,16.363260593712607,13.574818078112932,11.0,60.289482754827254,60.0,0.0,0.0765789655096545,0.0,0.0,0,0,0
2024-01-01 04:45:00,1.0,20.0,-0.42193714762421985,17.799645304179414,13.599479873932669,11.0,60.207241999550966,60.0,0.0,0.07641448399910193,0.0,0.0,0,0,0
2024-01-01 05:00:00,1.0,19.666666666666668,-0.5461060550860364,19.134830700728198,13.636652854598008,10.0,60.12517788656237,60.0,0.0,0.07625035577312475,0.0,0.0,0,0,0
2024-01-01 05:15:00,1.0,16.333333333333332,-0.6714918179474895,20.016293117571596,13.683930270546636,10.0,60.04329003645716,60.0,0.0,0.07608658007291431,0.0,0.0,0,0,0
2024-01-01 05:30:00,2.0,15.333333333333334,-0.6555038474030702,19.962065363415686,13.734218591803941,10.0,59.961578070645906,60.0,0.0,0.0759231561412918,0.0,0.0,0,0,0
2024-01-01 05:45:00,2.0,15.0,-0.6342681970004411,19.889495177320683,13.78290193511072,10.0,59.610852429252624,60.0,1.5404480000000003,0.07522170485850525,0.0,0.0,0,0,0
2024-01-01 06:00:00,1.0,18.666666666666668,-0.6135732235618512,19.81826606709959,13.830002174612705,10.0,60.79730247750944,60.0,0.2567413333333333,0.07759460495501888,0.0,0.0,0,0,0
2024-01-01 06:15:00,1.0,20.0,-0.593405459263031,19.748345933105348,13.875559629497163,10.0,60.58530012313792,60.0,0.2567413333333333,0.07717060024627583,0.0,0.0,0,0,0
2024-01-01 06:30:00,1.0,20.0,-0.573751770983741,19.67970346999686,13.919613614602023,10.0,60.29108887516042,60.0,0.0,0.07658217775032083,0.0,0.0,0,0,0
2024-01-01 06:45:00,1.0,20.0,-0.5545993519916913,19.612308147012673,13.962202465376176,10.0,60.12609212680342,60.0,0.12837066666666666,0.07625218425360684,0.0,0.0,0,0,0
2024-01-01 07:00:00,2.0,15.333333333333334,-0.5359358997142122,19.546131655424066,14.003363566911215,10.0,59.98909323195152,60.0,0.12837066666666666,0.07597818646390306,0.0,0.0,0,0,0
2024-01-01 07:15:00,2.0,15.0,-0.5177493142454506,19.481145143067376,14.04313339110212,10.0,59.57656784771078,60.0,0.385112,0.07515313569542156,0.0,0.0,0,0,0
2024-01-01 07:30:00,2.0,15.0,-0.5000274457283894,19.417318601139247,14.081547485026126,10.0,59.27534166787034,60.0,0.0,0.07455068333574069,0.0,0.0,0,0,0
2024-01-01 07:45:00,2.0,15.0,-0.4827587121283263,19.354624410309302,14.118640503077168,10.0,59.195279153796264,60.0,0.0,0.07439055830759253,0.0,0.0,0,0,0
2024-01-01 08:00:00,1.0,16.333333333333332,-0.46886250545221375,19.33272673418996,14.154466675081444,10.0,59.11538860343528,60.0,0.0,0.07423077720687056,0.0,0.0,0,0,0
2024-01-01 08:15:00,1.0,20.0,-0.5832117950909291,20.213648482117375,14.193561402209493,10.0,59.035669647432016,60.0,0.0,0.07407133929486404,0.0,0.0,0,0,0
2024-01-01 08:30:00,1.0,20.0,-0.6156133087596323,20.43675557617554,14.240021138833065,10.0,60.746302655345765,60.0,0.0,0.07749260531069153,0.0,0.0,0,0,0
2024-01-01 08:45:00,1.0,20.0,-0.5951332604599969,20.364921334126237,14.285720141131575,10.0,60.92882730493791,60.0,0.12837066666666666,0.07785765460987583,0.0,0.0,0,0,0
2024-01-01 09:00:00,1.0,20.0,-0.5752201633642056,20.294738442121606,14.329893534564572,10.0,60.799292379543616,60.0,0.0,0.07759858475908724,0.0,0.0,0,0,0
2024-01-01 09:15:00,1.0,20.0,-0.5558796833928404,20.2262204728887,14.372585735871874,10.0,60.43998826769881,60.0,1.5404480000000003,0.0768799765353976,0.0,0.0,0,0,0
2024-01-01 09:30:00,3.0,19.566666666666666,-0.5370335361825528,20.158933658143443,14.413836211638056,10.0,60.05353446690076,60.0,0.0,0.07610706893380152,0.0,0.0,0,0,0
