,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,15.0,-0.46539534869994204,14.969889195739135,13.518072559546706,12.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,15.0,-0.4367690417440355,14.90813509820826,13.553587885181502,12.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,15.0,-0.3786590784352706,14.85039645828314,13.584465247478288,12.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,15.0,-0.32602956470960825,14.796317361159726,13.61114158769993,12.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.0,-0.27837584138366794,14.745574491505673,13.634013615632009,12.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,15.0,-0.2352396266170221,14.697874138990127,13.653441506760581,12.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,15.0,-0.1962047546438159,14.652949478942343,13.669752259744017,12.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.0,-0.1608933060348116,14.610558102860022,13.683242745391563,12.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.0,0.07305911724143227,14.570120327158843,13.686422041159496,11.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.0,0.10463533746841654,14.530965084935469,13.679033361268015,11.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,15.0,0.018702908710461926,14.714751537217884,13.67215794432996,11.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.0,-0.41278382485608245,15.470142721305582,13.689388705081042,11.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,15.0,-0.40119515686264745,15.46546831940883,13.721973008129819,11.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,15.0,-0.3355499684272021,15.390508468914275,13.749828890356671,11.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,15.0,-0.2761624485381691,15.319801645668838,13.772941744708207,11.0,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,15.0,-0.22245585952997143,15.252977772498648,13.791764519985158,11.0,0.0,0.0,0,0,0
2024-01-01 04:00:00,1.0,15.466666666666667,-0.17390646896623335,15.194663179856525,13.80670841280358,11.0,0.0,0.0,0,0,0
2024-01-01 04:15:00,2.0,15.233333333333333,-0.3076061762413689,15.465644046767212,13.824617078969615,11.0,0.0,0.0,0,0,0
2024-01-01 04:30:00,1.0,16.866666666666667,-0.33544701526700443,15.561680703910339,13.848425936027205,11.0,0.7039444444444445,0.6485277777777778,1,1,0
2024-01-01 04:45:00,1.0,18.5,-0.791341962877992,16.448141046828255,13.890382054802535,11.0,0.7593611111111112,0.0,1,0,0
2024-01-01 05:00:00,2.0,15.233333333333333,-0.8774240759113642,16.98689840669602,13.95858822674301,10.0,0.8,0.0,1,0,0
2024-01-01 05:15:00,1.0,16.866666666666667,-0.8062790322842979,17.000307564678007,14.020629435999046,10.0,0.8,0.0,1,0,0
2024-01-01 05:30:00,1.0,17.8,-1.1375752797354564,17.700585887029312,14.094516237226633,10.0,0.8,0.0,1,0,0
2024-01-01 05:45:00,2.0,15.233333333333333,-1.3244391905331725,18.108551941218327,14.191477857155236,10.0,0.8,0.0,1,0,0
2024-01-01 06:00:00,2.0,15.0,-1.1609209062120298,17.946620590053953,14.285919545291035,10.0,0.8,0.0,1,0,0
