,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 07:00:00,0.001,0.001,0.001,0.1757,0.0,0.0
2024-01-01 07:15:00,0.6338278288461304,0.001,0.001,0.2563666666666667,0.0,0.0
2024-01-01 07:30:00,0.7920347860576631,0.001,0.001,0.22703333333333334,0.0,0.0
2024-01-01 07:45:00,0.7920347860576631,0.001,0.001,0.1757,0.0,0.0
2024-01-01 08:00:00,0.7920347860576631,0.001,0.001,0.1757,3.3333333333333335,0.0
2024-01-01 08:15:00,0.7920347860576631,0.001,0.001,0.1757,0.0,2.6666666666666665
2024-01-01 08:30:00,0.7920347860576631,0.001,0.001,0.1835,0.0,1.3333333333333333
2024-01-01 08:45:00,0.7920347860576631,0.001,0.001,0.26349999999999996,0.0,0.0
2024-01-01 09:00:00,0.7920347860576631,0.001,0.001,0.38303333333333334,0.0,0.0
2024-01-01 09:15:00,0.7920347860576631,0.001,0.001,0.3097,0.0,0.0
2024-01-01 09:30:00,0.7920347860576631,0.001,0.001,0.3062333333333333,1.0,0.0
2024-01-01 09:45:00,0.7920347860576631,0.001,0.001,0.31442949694906935,2.0,3.6666666666666665
2024-01-01 10:00:00,0.7920347860576631,0.001,0.001,0.2401037423726735,0.0,0.0
2024-01-01 10:15:00,0.7920347860576631,0.001,0.001,0.12569040903934017,0.0,0.0
2024-01-01 10:30:00,0.4228852192307536,0.001,0.001,0.15669040903934014,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.001,0.10336898007853255,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.001,0.20043469226802998,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.001,0.7256188640195809,0.0,0.0
2024-01-01 11:30:00,0.001,0.001,0.001,0.20381886401958096,3.0,0.0
2024-01-01 11:45:00,0.001,0.001,0.001,0.22258361249411565,0.0,0.0
2024-01-01 12:00:00,0.001,0.001,0.001,0.32737593972558776,0.0,0.0
2024-01-01 12:15:00,0.001,0.001,0.001,0.12214114149031159,0.0,0.0
2024-01-01 12:30:00,0.001,0.001,0.001,0.0518237423726735,0.0,0.3333333333333333
2024-01-01 12:45:00,0.001,0.001,0.001,0.0518237423726735,0.0,2.6666666666666665
2024-01-01 13:00:00,0.528356524038442,0.001,0.001,0.7181570757060067,0.0,0.0
2024-01-01 13:15:00,0.7920347860576631,0.001,0.001,0.3183570757060068,0.0,0.0
2024-01-01 13:30:00,0.7920347860576631,0.001,0.001,0.15449040903934017,0.0,0.0
2024-01-01 13:45:00,0.7920347860576631,0.001,0.001,0.08115707570600685,2.0,0.0
2024-01-01 14:00:00,0.7920347860576631,0.001,0.001,0.0518237423726735,1.0,0.0
2024-01-01 14:15:00,0.7920347860576631,0.001,0.001,0.0518237423726735,0.0,0.0
2024-01-01 14:30:00,0.7920347860576631,0.001,0.001,0.04315299796604626,0.0,0.0
2024-01-01 14:45:00,0.7920347860576631,0.001,0.001,0.056827838588220964,0.0,0.0
2024-01-01 15:00:00,0.7920347860576631,0.001,0.001,0.6852855306862476,0.0,2.3333333333333335
2024-01-01 15:15:00,0.7920347860576631,0.001,0.001,0.12288553068624765,0.0,1.3333333333333333
2024-01-01 15:30:00,0.7920347860576631,0.001,0.001,0.0715521973529143,0.0,0.0
2024-01-01 15:45:00,0.7920347860576631,0.001,0.001,0.06734523770585907,0.0,0.0
2024-01-01 16:00:00,0.7920347860576631,0.001,0.001,0.04,0.0,1.3333333333333333
2024-01-01 16:15:00,0.7920347860576631,0.001,0.001,0.04,3.0,1.3333333333333333
2024-01-01 16:30:00,0.05373565240384421,0.001,0.001,0.09866666666666667,0.0,0.0
2024-01-01 16:45:00,0.001,0.001,0.001,0.11333333333333333,0.0,0.0
2024-01-01 17:00:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-01 17:15:00,0.001,0.001,0.001,0.0447294969490694,0.0,1.0
2024-01-01 17:30:00,0.001,0.001,0.001,0.08127245990206018,0.0,1.6666666666666667
2024-01-01 17:45:00,0.001,0.001,0.001,1.0736426063922544,0.0,1.6666666666666667
2024-01-01 18:00:00,0.001,0.001,0.001,2.2420426063922543,0.0,2.3333333333333335
2024-01-01 18:15:00,0.001,0.001,0.001,0.8860426063922543,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.001,0.07102521651240983,1.0,0.0
2024-01-01 18:45:00,0.001,0.001,0.001,2.162,2.0,0.0
2024-01-01 19:00:00,0.001,0.001,0.001,2.0457750912156647,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.001,0.0715521973529143,0.0,0.0
2024-01-01 19:30:00,0.001,0.001,0.001,0.09094836096865037,0.0,0.0
2024-01-01 19:45:00,0.001,0.001,0.001,0.1933759397255878,0.0,0.0
2024-01-01 20:00:00,0.001,0.001,0.001,0.08229535376481065,0.0,0.0
2024-01-01 20:15:00,0.528356524038442,0.001,0.001,0.05603070201972874,0.0,3.3333333333333335
2024-01-01 20:30:00,0.7920347860576631,0.001,0.001,0.19630927305892115,0.0,0.3333333333333333
2024-01-01 20:45:00,0.7920347860576631,0.001,0.001,0.20437593972558782,0.0,0.0
2024-01-01 21:00:00,0.7920347860576631,0.001,0.001,0.20437593972558782,2.3333333333333335,0.0
2024-01-01 21:15:00,0.7920347860576631,0.001,0.001,0.3070426063922545,0.6666666666666666,0.6666666666666666
2024-01-01 21:30:00,0.7920347860576631,0.001,0.001,0.225299797303301,0.0,4.0
2024-01-01 21:45:00,0.7920347860576631,0.001,0.001,0.161,0.0,0.0
2024-01-01 22:00:00,0.7920347860576631,0.001,0.001,0.08033333333333334,0.0,0.0
2024-01-01 22:15:00,0.7920347860576631,0.001,0.001,0.04,0.0,0.0
2024-01-01 22:30:00,0.7920347860576631,0.001,0.001,0.04,0.0,0.0
2024-01-01 22:45:00,0.7920347860576631,0.001,0.001,0.15819999999999998,0.0,0.0
2024-01-01 23:00:00,0.7920347860576631,0.001,0.001,0.6461333333333333,0.0,0.0
2024-01-01 23:15:00,0.7920347860576631,0.001,0.001,0.1678,0.0,2.6666666666666665
2024-01-01 23:30:00,0.7920347860576631,0.001,0.001,0.161,3.0,0.0
2024-01-01 23:45:00,0.7920347860576631,0.001,0.001,0.161,0.0,0.0
2024-01-02 00:00:00,0.05373565240384421,0.001,0.001,0.1368,0.0,0.6666666666666666
2024-01-02 00:15:00,0.001,0.001,0.001,0.36677649898302317,0.0,2.3333333333333335
2024-01-02 00:30:00,0.001,0.001,0.001,0.39169040903934016,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.001,0.0518237423726735,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.001,0.0518237423726735,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.001,0.0518237423726735,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.001,0.0518237423726735,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.001,0.07981966463271294,3.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.001,0.13769808180786802,0.0,0.0
2024-01-02 02:15:00,0.001,0.001,0.001,0.0518237423726735,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.001,0.0518237423726735,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.001,0.0518237423726735,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.001,0.0518237423726735,0.0,3.3333333333333335
2024-01-02 03:15:00,0.001,0.001,0.001,0.0778237423726735,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.001,0.1871529979660463,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.001,0.0768,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.001,0.04,1.6666666666666667,0.0
2024-01-02 04:15:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-02 04:30:00,0.001,0.001,0.001,0.04,0.0,2.6666666666666665
2024-01-02 04:45:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.001,0.14266666666666666,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.001,0.46913333333333335,0.3333333333333333,2.6666666666666665
2024-01-02 05:30:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.001,0.04,3.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.001,0.5730666666666667,0.0,1.0
2024-01-02 06:30:00,0.001,0.001,0.001,0.12066666666666667,0.0,2.3333333333333335
2024-01-02 06:45:00,0.001,0.001,0.001,0.0948,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.001,0.06886666666666666,0.0,1.0
2024-01-02 07:15:00,0.001,0.001,0.001,0.087,0.0,5.0
2024-01-02 07:30:00,0.001,0.001,0.001,0.08473333333333333,0.0,5.0
2024-01-02 07:45:00,0.001,0.001,0.001,0.053,0.0,5.0
2024-01-02 08:00:00,0.001,0.001,0.001,0.10126666666666666,3.0,5.0
2024-01-02 08:15:00,0.001,0.001,0.001,0.11333333333333333,0.0,2.6666666666666665
2024-01-02 08:30:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.001,0.05586666666666666,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.001,0.074,0.0,0.0
2024-01-02 09:30:00,0.001,0.001,0.001,0.09253333333333333,0.0,0.0
2024-01-02 09:45:00,0.001,0.001,0.001,0.13533333333333333,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-02 10:15:00,0.001,0.001,0.001,0.4587313184117486,2.6666666666666665,2.6666666666666665
2024-01-02 10:30:00,0.001,0.001,0.001,0.0715521973529143,0.3333333333333333,0.0
2024-01-02 10:45:00,0.001,0.001,0.001,0.4713521973529142,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.001,0.08621886401958097,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.001,0.1815521973529143,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.001,0.12934725262744382,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.001,0.19846666666666665,0.0,0.0
2024-01-02 12:00:00,0.001,0.001,0.001,0.6077999999999999,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.001,0.18306666666666666,0.0,0.0
2024-01-02 12:30:00,0.001,0.001,0.001,0.16593333333333332,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.001,0.15393333333333334,3.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.001,0.06933333333333333,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.001,0.056827838588220964,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.001,0.0715521973529143,0.0,2.6666666666666665
2024-01-02 14:00:00,0.001,0.001,0.001,0.0715521973529143,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.001,0.21554553068624763,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.001,0.2648915266183402,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.001,0.1875237423726735,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.001,0.1875237423726735,0.0,2.3333333333333335
2024-01-02 15:15:00,0.001,0.001,0.001,0.1875237423726735,2.6666666666666665,0.3333333333333333
2024-01-02 15:30:00,0.001,0.001,0.001,0.1875237423726735,0.3333333333333333,0.0
2024-01-02 15:45:00,0.001,0.001,0.001,0.23751966463271296,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.001,0.24903333333333333,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.001,0.1757,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.001,0.1757,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,0.001,0.1757,0.0,0.0
2024-01-02 17:00:00,0.001,0.001,0.001,0.18376666666666666,0.0,0.0
2024-01-02 17:15:00,0.001,0.001,0.001,0.33336666666666664,0.0,0.0
2024-01-02 17:30:00,0.001,0.001,0.001,0.3920333333333333,0.0,0.0
2024-01-02 17:45:00,0.001,0.001,0.001,0.2967,0.6666666666666666,0.0
2024-01-02 18:00:00,0.001,0.001,0.001,0.2967,2.3333333333333335,2.6666666666666665
2024-01-02 18:15:00,0.001,0.001,0.001,0.2805666666666667,0.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.001,0.1757,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.001,0.3113666666666666,0.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.001,0.4067,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.001,0.30403333333333327,0.0,4.333333333333333
2024-01-02 19:30:00,0.001,0.001,0.001,0.3368472526274438,0.0,0.3333333333333333
2024-01-02 19:45:00,0.001,0.001,0.001,0.49551886401958095,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.001,0.6793855306862476,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.001,0.20725219735291428,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.001,0.36620135893469663,3.0,0.0
2024-01-02 20:45:00,0.001,0.001,0.001,0.36520231341186593,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.001,0.31693766166678394,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.001,0.4776759397255878,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.001,0.7528759397255878,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.001,0.3530759397255878,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.001,0.8335426063922545,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.001,0.9238360033059355,0.0,0.6666666666666666
2024-01-02 22:30:00,0.001,0.001,0.001,0.2967,0.0,5.0
2024-01-02 22:45:00,0.001,0.001,0.001,0.2967,0.0,1.6666666666666667
2024-01-02 23:00:00,0.001,0.001,0.001,0.23216666666666666,0.0,0.0
2024-01-02 23:15:00,0.001,0.001,0.001,0.8297666666666665,0.0,1.0
2024-01-02 23:30:00,0.001,0.001,0.001,0.35969999999999996,0.0,5.0
2024-01-02 23:45:00,0.001,0.001,0.001,0.38303333333333334,3.6666666666666665,1.3333333333333333
2024-01-03 00:00:00,0.001,0.001,0.001,0.7102882494915116,0.3333333333333333,0.0
2024-01-03 00:15:00,0.001,0.001,0.001,0.26505707570600684,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.001,0.19359040903934016,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.001,0.7205904090393401,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.001,0.22419040903934018,0.0,0.6666666666666666
2024-01-03 01:15:00,0.001,0.001,0.001,0.27497458079089115,0.0,2.6666666666666665
2024-01-03 01:30:00,0.001,0.001,0.001,0.27249999999999996,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.001,0.2967,0.0,1.3333333333333333
2024-01-03 02:00:00,0.001,0.001,0.001,0.2967,3.0,2.0
2024-01-03 02:15:00,0.001,0.001,0.001,0.2967,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.001,0.5456333333333333,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.001,0.5522333333333334,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.001,0.7160999999999998,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.001,0.1757,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.001,0.1757,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.001,0.1757,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.001,0.17351333333333332,0.0,4.333333333333333
2024-01-03 04:15:00,0.001,0.001,0.001,0.6038119043725257,3.3333333333333335,0.0
2024-01-03 04:30:00,0.001,0.001,0.001,0.11221886401958098,0.0,0.0
2024-01-03 04:45:00,0.001,0.001,0.001,0.604618864019581,0.0,0.0
2024-01-03 05:00:00,0.001,0.001,0.001,0.0715521973529143,0.0,0.0
2024-01-03 05:15:00,0.001,0.001,0.001,0.11750146490194287,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.001,0.161,0.0,3.3333333333333335
2024-01-03 05:45:00,0.001,0.001,0.001,0.7747333333333334,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.001,0.21666666666666667,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.001,0.13366666666666666,1.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.001,0.053,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.001,0.053,0.0,4.0
2024-01-03 07:00:00,0.05373565240384421,0.001,0.001,0.045200000000000004,2.0,0.0
2024-01-03 07:15:00,0.7920347860576631,0.001,0.001,0.10473333333333333,1.0,0.0
2024-01-03 07:30:00,0.7920347860576631,0.001,0.001,0.6594,0.0,0.0
2024-01-03 07:45:00,0.7920347860576631,0.001,0.001,0.0802,0.0,0.0
2024-01-03 08:00:00,0.7920347860576631,0.001,0.001,0.48679999999999995,0.0,0.0
2024-01-03 08:15:00,0.7920347860576631,0.001,0.001,0.07113333333333333,0.0,0.0
2024-01-03 08:30:00,0.7920347860576631,0.001,0.001,0.0504,0.0,0.0
2024-01-03 08:45:00,0.7920347860576631,0.001,0.001,0.08966666666666666,0.0,0.0
2024-01-03 09:00:00,0.7920347860576631,0.001,0.001,0.14833333333333334,2.0,0.0
2024-01-03 09:15:00,0.7920347860576631,0.001,0.001,0.053,1.0,0.3333333333333333
2024-01-03 09:30:00,0.7920347860576631,0.001,0.001,0.053,0.0,2.6666666666666665
2024-01-03 09:45:00,0.7920347860576631,0.001,0.001,0.053,0.0,0.0
2024-01-03 10:00:00,0.7920347860576631,0.001,0.001,0.053,0.0,0.0
2024-01-03 10:15:00,0.7920347860576631,0.001,0.001,0.05726666666666667,0.0,0.0
2024-01-03 10:30:00,0.7920347860576631,0.001,0.001,0.16040000000000001,0.0,0.0
2024-01-03 10:45:00,0.7920347860576631,0.001,0.001,0.060333333333333336,0.0,0.0
2024-01-03 11:00:00,0.001,0.001,0.001,0.053,1.6666666666666667,0.0
2024-01-03 11:15:00,0.001,0.001,0.001,0.048666666666666664,1.3333333333333333,0.0
2024-01-03 11:30:00,0.001,0.001,0.001,0.04,0.0,2.6666666666666665
2024-01-03 11:45:00,0.001,0.001,0.001,0.12066666666666667,0.0,0.0
2024-01-03 12:00:00,0.001,0.001,0.001,0.26366666666666666,0.0,2.0
2024-01-03 12:15:00,0.001,0.001,0.001,0.25366,0.0,1.0
2024-01-03 12:30:00,0.001,0.001,0.001,0.8349666666666665,0.0,0.0
2024-01-03 12:45:00,0.001,0.001,0.23432020964825145,0.5846472526274439,0.0,0.0
2024-01-03 13:00:00,0.001,0.001,0.3620473536843571,0.35228769023407625,1.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.4742561237541715,0.28854260639225443,2.0,0.0
2024-01-03 13:30:00,0.001,0.001,0.614273171681349,0.4285426063922545,0.0,0.0
2024-01-03 13:45:00,0.001,0.001,0.15269830158935585,0.5246759397255878,0.0,0.0
2024-01-03 14:00:00,0.001,0.001,0.3591484120935252,1.147632774075898,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,1.3103478708408682,0.34125219735291434,0.0,3.3333333333333335
2024-01-03 14:30:00,0.001,0.001,0.24717629226994017,0.30545219735291435,0.0,0.3333333333333333
2024-01-03 14:45:00,0.001,0.001,0.10649224540073976,0.24794175788233141,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.3213968434492331,0.27096666666666663,0.6666666666666666,0.0
2024-01-03 15:15:00,0.001,0.001,0.8709994292464647,0.25129999999999997,2.3333333333333335,0.0
2024-01-03 15:30:00,0.001,0.001,0.001,0.1757,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.001,0.1757,0.0,0.0
2024-01-03 16:00:00,0.001,0.001,0.001,0.1757,0.0,0.0
2024-01-03 16:15:00,0.001,0.001,0.001,0.1757,0.0,2.3333333333333335
2024-01-03 16:30:00,0.001,0.001,0.001,0.21236666666666668,0.0,0.3333333333333333
2024-01-03 16:45:00,0.001,0.001,0.001,0.2741863312993796,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.001,0.1603837423726735,1.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.001,0.0518237423726735,2.0,4.0
2024-01-03 17:30:00,0.001,0.001,0.001,0.0518237423726735,0.0,0.6666666666666666
2024-01-03 17:45:00,0.001,0.001,0.001,0.0518237423726735,0.0,0.0
2024-01-03 18:00:00,0.001,0.001,0.001,0.06649040903934017,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.001,0.1594589938981388,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.001,0.19242374237267348,0.0,0.0
2024-01-03 18:45:00,0.001,0.001,0.001,0.3183570757060068,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.001,0.0518237423726735,1.3333333333333333,0.0
2024-01-03 19:15:00,0.001,0.001,0.001,0.0518237423726735,1.6666666666666667,0.0
2024-01-03 19:30:00,0.001,0.001,0.001,0.5801609120902708,0.0,2.6666666666666665
2024-01-03 19:45:00,0.001,0.001,0.001,0.14266666666666666,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.001,0.0754,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,0.001,0.13366666666666666,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.001,0.18057170812158993,0.0,0.0
2024-01-03 20:45:00,0.001,0.001,0.001,0.7504426063922546,0.0,0.0
2024-01-03 21:00:00,0.001,0.001,0.001,0.6050426063922545,2.6666666666666665,0.0
2024-01-03 21:15:00,0.001,0.001,0.001,0.3941092730589212,0.3333333333333333,2.6666666666666665
2024-01-03 21:30:00,0.001,0.001,0.001,0.20730927305892116,0.0,0.0
2024-01-03 21:45:00,0.001,0.001,0.001,0.1707247060876362,0.0,0.0
2024-01-03 22:00:00,0.001,0.001,0.001,0.17624689606670751,0.0,0.0
2024-01-03 22:15:00,0.001,0.001,0.001,0.20437593972558782,0.0,0.0
2024-01-03 22:30:00,0.001,0.001,0.001,0.20437593972558782,0.0,2.6666666666666665
2024-01-03 22:45:00,0.001,0.001,0.001,0.26304260639225446,0.0,0.0
2024-01-03 23:00:00,0.001,0.001,0.001,0.2777092730589211,0.0,0.0
2024-01-03 23:15:00,0.001,0.001,0.001,0.20437593972558782,0.0,0.0
2024-01-03 23:30:00,0.001,0.001,0.001,0.161,0.0,0.0
2024-01-03 23:45:00,0.001,0.001,0.001,0.12873333333333334,0.0,0.0
2024-01-04 00:00:00,0.001,0.001,0.001,0.04,0.0,4.0
2024-01-04 00:15:00,0.001,0.001,0.001,0.07666666666666666,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.001,0.13533333333333333,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.001,0.05466666666666667,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.001,0.15,0.6666666666666666,0.0
2024-01-04 02:15:00,0.001,0.001,0.001,0.04733333333333333,0.3333333333333333,0.0
2024-01-04 02:30:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.001,0.14266666666666666,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.001,0.06933333333333333,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-04 04:15:00,0.001,0.001,0.001,0.04,4.333333333333333,0.0
2024-01-04 04:30:00,0.001,0.001,0.001,0.04,4.333333333333333,0.0
2024-01-04 04:45:00,0.001,0.001,0.001,0.04,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.001,0.12066666666666667,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.001,0.09133333333333332,0.0,0.0
2024-01-04 05:30:00,0.001,0.001,0.001,0.4398,0.0,0.0
2024-01-04 05:45:00,0.001,0.001,0.001,0.04,0.0,3.0
2024-01-04 06:00:00,0.001,0.001,0.001,0.04,3.3333333333333335,0.0
2024-01-04 06:15:00,0.001,0.001,0.001,0.04173333333333333,0.0,0.0
2024-01-04 06:30:00,0.001,0.001,0.001,0.11166666666666666,0.0,0.0
2024-01-04 06:45:00,0.001,0.001,0.001,0.12633333333333333,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.001,0.053,0.0,0.0
2024-01-04 07:15:00,0.001,0.001,0.001,0.05126666666666667,0.0,0.0
2024-01-04 07:30:00,0.7920347860576631,0.001,0.001,0.3307333333333334,1.6666666666666667,3.3333333333333335
2024-01-04 07:45:00,0.7920347860576631,0.001,0.001,0.4275333333333334,1.6666666666666667,0.0
2024-01-04 08:00:00,0.7920347860576631,0.001,0.001,0.19766666666666668,0.0,0.0
2024-01-04 08:15:00,0.7920347860576631,0.001,0.001,0.25633333333333336,0.0,3.6666666666666665
