,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.3588855306862476,0.0,1.3
2024-01-01 00:15:00,0.001,0.693218864019581,0.0,1.5
2024-01-01 00:30:00,0.001,0.1225521973529143,0.0,1.5
2024-01-01 00:45:00,0.001,0.07855219735291431,0.0,0.2
2024-01-01 01:00:00,0.001,0.07855219735291431,0.0,0.0
2024-01-01 01:15:00,0.001,0.12931043947058285,0.0,0.0
2024-01-01 01:30:00,0.001,0.25433333333333336,0.0,1.4
2024-01-01 01:45:00,0.001,0.12766666666666668,0.0,1.5
2024-01-01 02:00:00,0.001,0.047,0.0,0.5
2024-01-01 02:15:00,0.001,0.047,0.0,1.0
2024-01-01 02:30:00,0.001,0.047,0.0,1.5
2024-01-01 02:45:00,0.001,0.19233333333333333,0.0,1.5
2024-01-01 03:00:00,0.001,0.25833333333333336,0.0,0.4
2024-01-01 03:15:00,0.001,0.05433333333333333,0.0,0.0
2024-01-01 03:30:00,0.001,0.047,0.0,0.5
2024-01-01 03:45:00,0.001,0.047,0.0,1.5
2024-01-01 04:00:00,0.001,0.05433333333333333,2.1333333333333333,0.8
2024-01-01 04:15:00,0.001,0.2836666666666667,1.3333333333333333,0.0
2024-01-01 04:30:00,0.001,0.16699999999999998,4.0,0.0
2024-01-01 04:45:00,0.001,0.047,4.0,0.0
2024-01-01 05:00:00,0.001,0.047,0.0,0.7
2024-01-01 05:15:00,0.001,0.047,1.6,0.8
2024-01-01 05:30:00,0.001,0.12766666666666668,0.0,0.0
2024-01-01 05:45:00,0.001,0.5462,2.933333333333333,0.0
2024-01-01 06:00:00,0.001,0.23093333333333332,0.0,0.3
2024-01-01 06:15:00,0.001,0.047,0.0,1.1
2024-01-01 06:30:00,0.001,1.7446,0.0,0.5
2024-01-01 06:45:00,0.001,2.2225333333333332,0.0,1.2
2024-01-01 07:00:00,0.001,0.17,0.0,0.0
2024-01-01 07:15:00,0.001,0.24466666666666667,0.0,0.0
2024-01-01 07:30:00,0.001,0.08533333333333333,0.0,0.0
2024-01-01 07:45:00,0.001,0.05999999999999999,2.4,0.0
2024-01-01 08:00:00,0.001,0.06733333333333333,0.0,0.0
2024-01-01 08:15:00,0.001,1.768,0.0,0.0
2024-01-01 08:30:00,0.001,4.076066666666667,0.0,1.1
2024-01-01 08:45:00,0.001,0.7168,0.0,1.0
2024-01-01 09:00:00,0.001,0.047,0.0,0.0
2024-01-01 09:15:00,0.001,0.05653333333333333,0.0,1.4
2024-01-01 09:30:00,0.001,0.1406666666666667,0.0,1.5
2024-01-01 09:45:00,0.001,0.1406666666666667,0.0,0.7
2024-01-01 10:00:00,0.001,0.098,2.4,0.0
2024-01-01 10:15:00,0.001,0.22466666666666668,0.0,0.0
2024-01-01 10:30:00,0.001,0.05999999999999999,0.0,1.5
2024-01-01 10:45:00,0.001,0.21633333333333335,0.0,1.5
2024-01-01 11:00:00,0.001,0.27799999999999997,0.0,0.1
2024-01-01 11:15:00,0.001,0.17533333333333337,0.0,0.0
2024-01-01 11:30:00,0.001,0.23133333333333334,0.0,0.0
2024-01-01 11:45:00,0.001,0.3073333333333333,0.0,0.0
2024-01-01 12:00:00,0.001,0.10273333333333334,0.0,0.0
2024-01-01 12:15:00,0.001,0.157,0.0,0.0
2024-01-01 12:30:00,0.001,0.091,0.0,0.0
2024-01-01 12:45:00,0.001,0.047,0.26666666666666666,0.0
2024-01-01 13:00:00,0.001,0.13566666666666669,2.1333333333333333,0.0
2024-01-01 13:15:00,0.001,0.161,0.0,0.0
2024-01-01 13:30:00,0.001,0.12766666666666668,0.0,0.0
2024-01-01 13:45:00,0.001,0.12766666666666668,0.0,0.0
2024-01-01 14:00:00,0.001,0.047,0.0,0.0
2024-01-01 14:15:00,0.001,0.047,0.0,0.9
2024-01-01 14:30:00,0.001,0.161,0.0,0.1
2024-01-01 14:45:00,0.001,0.17966666666666667,0.0,0.0
2024-01-01 15:00:00,0.001,0.157,0.0,0.0
2024-01-01 15:15:00,0.001,0.5267333333333333,0.0,0.0
2024-01-01 15:30:00,0.001,0.168,0.0,0.0
2024-01-01 15:45:00,0.001,0.168,0.0,0.0
2024-01-01 16:00:00,0.001,0.31466666666666665,1.8666666666666667,0.0
2024-01-01 16:15:00,0.001,0.3413333333333333,0.5333333333333333,0.7
2024-01-01 16:30:00,0.001,0.21200000000000002,0.0,1.5
2024-01-01 16:45:00,0.001,0.09915707570600683,0.0,0.6
2024-01-01 17:00:00,0.001,0.1798237423726735,0.0,0.0
2024-01-01 17:15:00,0.001,0.7128904090393402,0.0,0.0
2024-01-01 17:30:00,0.001,0.9582237423726736,0.0,0.0
2024-01-01 17:45:00,0.001,0.30715707570600687,0.0,0.0
2024-01-01 18:00:00,0.001,0.14363549288116192,0.0,0.0
2024-01-01 18:15:00,0.001,0.07613333333333333,0.0,0.0
2024-01-01 18:30:00,0.001,0.181,0.0,0.1
2024-01-01 18:45:00,0.001,0.22736474847453472,0.0,1.2
2024-01-01 19:00:00,0.001,0.4928237423726735,0.0,1.5
2024-01-01 19:15:00,0.001,0.2577570757060068,2.4,0.7
2024-01-01 19:30:00,0.001,0.3008237423726735,0.0,1.1
2024-01-01 19:45:00,0.001,2.4514292730589213,0.0,1.3
2024-01-01 20:00:00,0.001,0.5330581932850068,0.0,0.6
2024-01-01 20:15:00,0.001,0.35277593972558774,0.0,0.0
2024-01-01 20:30:00,0.001,0.3973092730589211,0.0,0.7
2024-01-01 20:45:00,0.001,0.2969759397255878,0.0,1.5
2024-01-01 21:00:00,0.001,0.3453759397255878,0.0,0.0
2024-01-01 21:15:00,0.001,0.33796802560136324,0.0,0.0
2024-01-01 21:30:00,0.001,0.40831310944318505,0.0,0.0
2024-01-01 21:45:00,0.001,0.4637092730589211,0.0,0.0
2024-01-01 22:00:00,0.23432020964825145,0.48437593972558773,0.0,1.2
2024-01-01 22:15:00,0.7039212343379038,0.33237593972558777,0.0,1.4
2024-01-01 22:30:00,0.34459935945807013,0.33237593972558777,0.0,0.0
2024-01-01 22:45:00,0.17055433073639628,0.37637593972558775,0.0,0.0
2024-01-01 23:00:00,0.6931757513099117,0.4423759397255878,0.0,1.0
2024-01-01 23:15:00,1.1064459872400179,0.8155092730589212,0.0,0.3
2024-01-01 23:30:00,0.08670669606343534,0.8364032771268286,0.0,0.0
2024-01-01 23:45:00,0.16148062471651628,0.1995521973529143,0.0,0.0
2024-01-02 00:00:00,0.4466169173542534,0.20688553068624763,0.0,0.8
2024-01-02 00:15:00,0.6702829062716366,0.3095521973529143,0.0,0.3
2024-01-02 00:30:00,0.001,0.22041391929411047,0.0,0.0
2024-01-02 00:45:00,0.001,0.2693333333333333,0.0,0.0
2024-01-02 01:00:00,0.001,0.19673333333333334,0.0,0.0
2024-01-02 01:15:00,0.001,0.168,0.0,0.0
2024-01-02 01:30:00,0.001,0.2486666666666667,0.0,0.4
2024-01-02 01:45:00,0.001,0.7817333333333334,0.0,1.5
2024-01-02 02:00:00,0.001,0.168,0.0,1.5
2024-01-02 02:15:00,0.001,0.38339999999999996,0.0,0.5
2024-01-02 02:30:00,0.001,0.6438,0.0,0.0
2024-01-02 02:45:00,0.001,0.34526666666666667,0.0,0.4
2024-01-02 03:00:00,0.001,0.27799999999999997,0.0,1.5
2024-01-02 03:15:00,0.001,0.07853333333333333,0.0,0.2
2024-01-02 03:30:00,0.001,0.4468,0.0,0.0
2024-01-02 03:45:00,0.001,0.19899999999999998,2.6666666666666665,0.4
2024-01-02 04:00:00,0.001,0.105,1.3333333333333333,0.6
2024-01-02 04:15:00,0.001,0.157,0.0,0.1
2024-01-02 04:30:00,0.001,0.10203549288116194,0.0,1.5
2024-01-02 04:45:00,0.001,0.5918904090393402,0.0,1.1
2024-01-02 05:00:00,0.001,0.0588237423726735,0.0,0.0
2024-01-02 05:15:00,0.001,0.23615707570600683,0.0,0.0
2024-01-02 05:30:00,0.001,0.6907961636157361,0.0,0.0
2024-01-02 05:45:00,0.001,0.6607333333333334,1.8666666666666667,0.0
2024-01-02 06:00:00,0.001,0.047,0.5333333333333333,0.0
2024-01-02 06:15:00,0.001,0.047,0.0,0.0
2024-01-02 06:30:00,0.001,0.5927333333333333,0.0,0.1
2024-01-02 06:45:00,0.001,0.294,0.0,1.5
2024-01-02 07:00:00,0.001,0.17,0.0,1.5
2024-01-02 07:15:00,0.001,0.06733333333333333,0.0,1.5
2024-01-02 07:30:00,0.001,0.04786666666666666,0.0,1.5
2024-01-02 07:45:00,0.001,0.8465999999999999,0.0,1.5
2024-01-02 08:00:00,0.001,0.09493333333333333,0.0,1.5
2024-01-02 08:15:00,0.001,0.3346666666666666,0.0,1.5
2024-01-02 08:30:00,0.001,0.10400000000000001,0.0,1.5
2024-01-02 08:45:00,0.001,0.05999999999999999,0.0,1.5
2024-01-02 09:00:00,0.001,0.19326666666666667,0.0,1.5
2024-01-02 09:15:00,0.001,0.4528666666666667,2.4,1.5
2024-01-02 09:30:00,0.001,0.7240666666666667,0.0,1.5
2024-01-02 09:45:00,0.001,0.267,0.0,1.5
2024-01-02 10:00:00,0.001,0.047,0.0,1.5
2024-01-02 10:15:00,0.001,0.047,0.0,1.5
2024-01-02 10:30:00,0.001,0.4467999999999999,0.0,1.5
