,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-02 02:15:00,0.001,0.16766666666666669,0.0,0.0
2024-01-02 02:30:00,0.001,0.231,0.0,0.0
2024-01-02 02:45:00,0.001,0.079,0.0,0.0
2024-01-02 03:00:00,0.001,0.0894,0.0,0.0
2024-01-02 03:15:00,0.001,0.162,0.0,0.0
2024-01-02 03:30:00,0.001,0.6950666666666667,0.0,0.0
2024-01-02 03:45:00,0.001,0.238,0.0,0.0
2024-01-02 04:00:00,0.001,1.2848666666666666,0.0,0.2
2024-01-02 04:15:00,0.001,0.16999999999999998,0.0,3.0
2024-01-02 04:30:00,0.001,0.041,0.0,0.2
2024-01-02 04:45:00,0.001,0.041,0.0,0.0
2024-01-02 05:00:00,0.001,0.041,0.0,0.0
2024-01-02 05:15:00,0.001,0.06633333333333334,0.0,0.0
2024-01-02 05:30:00,0.001,0.231,0.0,0.0
2024-01-02 05:45:00,0.001,0.18033333333333335,0.0,0.0
2024-01-02 06:00:00,0.001,0.041,0.0,0.0
2024-01-02 06:15:00,0.001,0.041,0.0,0.0
2024-01-02 06:30:00,0.001,0.041,0.0,0.0
2024-01-02 06:45:00,0.001,0.3075333333333333,0.0,0.0
2024-01-02 07:00:00,0.001,0.4722,0.0,0.0
2024-01-02 07:15:00,0.001,0.231,0.0,0.0
2024-01-02 07:30:00,0.001,0.041,0.0,0.0
2024-01-02 07:45:00,0.001,0.041,0.0,0.0
2024-01-02 08:00:00,0.001,0.041,0.0,0.0
2024-01-02 08:15:00,0.001,0.04730599593209253,0.0,0.0
2024-01-02 08:30:00,0.001,0.1668237423726735,0.0,0.0
2024-01-02 08:45:00,0.1481101721312174,0.2428237423726735,0.0,0.0
2024-01-02 09:00:00,0.4300445279238899,0.5025021595478286,0.0,0.0
2024-01-02 09:15:00,0.663232898700175,0.041,0.0,0.0
2024-01-02 09:30:00,0.14419002230744984,0.4408,0.0,0.0
2024-01-02 09:45:00,0.29652354140320536,0.4408,0.0,2.0
2024-01-02 10:00:00,1.296082042536148,0.10433333333333333,0.0,0.4
2024-01-02 10:15:00,0.3347254971841325,0.231,2.3333333333333335,0.0
2024-01-02 10:30:00,0.10695473016285469,0.16042666666666666,7.0,0.0
2024-01-02 10:45:00,0.306670447376543,0.1767,4.666666666666667,0.0
2024-01-02 11:00:00,0.8915701374107773,0.7097666666666667,0.0,0.0
2024-01-02 11:15:00,0.001,0.7097666666666667,0.0,0.0
2024-01-02 11:30:00,0.001,2.056033333333333,0.0,0.0
2024-01-02 11:45:00,0.001,1.5667,0.0,0.0
2024-01-02 12:00:00,0.001,0.32869999999999994,0.0,0.0
2024-01-02 12:15:00,0.001,0.21797245990206018,0.0,0.0
2024-01-02 12:30:00,0.001,0.6198759397255879,0.0,0.0
2024-01-02 12:45:00,0.001,0.2868092730589212,0.0,0.0
2024-01-02 13:00:00,0.001,0.31107593972558784,2.3333333333333335,0.0
2024-01-02 13:15:00,0.001,0.9354759397255877,0.9333333333333333,0.0
2024-01-02 13:30:00,0.001,1.0013111912510528,0.0,0.0
2024-01-02 13:45:00,0.001,0.456254212274499,0.0,0.0
2024-01-02 14:00:00,0.001,0.6975,0.0,0.0
2024-01-02 14:15:00,0.001,0.29769999999999996,0.0,0.0
2024-01-02 14:30:00,0.001,0.6168333333333333,0.0,0.0
2024-01-02 14:45:00,0.001,0.2780333333333333,0.0,0.0
2024-01-02 15:00:00,0.001,0.36669999999999997,0.0,0.0
2024-01-02 15:15:00,0.001,0.7730999999999999,0.0,0.0
2024-01-02 15:30:00,0.001,0.2896333333333333,0.0,0.6
2024-01-02 15:45:00,0.001,0.29769999999999996,0.0,2.0
2024-01-02 16:00:00,0.001,0.29769999999999996,0.0,0.0
2024-01-02 16:15:00,0.001,0.3483666666666666,0.0,0.0
2024-01-02 16:30:00,0.001,0.8875,0.0,0.0
2024-01-02 16:45:00,0.001,0.4562333333333333,0.0,0.0
2024-01-02 17:00:00,0.001,0.7097666666666667,0.0,0.0
2024-01-02 17:15:00,0.001,0.27349999999999997,0.0,0.0
2024-01-02 17:30:00,0.001,0.29769999999999996,0.0,0.0
2024-01-02 17:45:00,0.001,0.29769999999999996,0.0,0.0
2024-01-02 18:00:00,0.001,0.48769999999999997,0.0,0.0
2024-01-02 18:15:00,0.001,0.44034724338965037,0.0,0.0
2024-01-02 18:30:00,0.001,0.1885237423726735,0.0,0.0
2024-01-02 18:45:00,0.001,0.1885237423726735,0.0,0.0
2024-01-02 19:00:00,0.001,0.1885237423726735,0.0,0.0
2024-01-02 19:15:00,0.001,0.2095585406079497,0.0,0.0
2024-01-02 19:30:00,0.001,0.7592092730589212,0.0,0.0
2024-01-02 19:45:00,0.001,0.5068759397255878,0.0,0.0
2024-01-02 20:00:00,0.030528685607001272,0.6329426063922544,0.0,0.0
2024-01-02 20:15:00,0.14989578781234514,0.4743426063922545,0.0,0.0
2024-01-02 20:30:00,0.5244482883318516,1.223248101137367,0.0,0.0
2024-01-02 20:45:00,0.8344073934396177,1.5890759397255878,0.0,0.0
2024-01-02 21:00:00,0.13497999927447052,1.7948092730589211,0.0,0.0
2024-01-02 21:15:00,0.2774706408661197,0.5310759397255878,0.0,0.0
2024-01-02 21:30:00,0.6517822434126704,0.41707593972558776,0.0,2.6
2024-01-02 21:45:00,0.11003856463190093,0.3410759397255878,0.0,0.0
2024-01-02 22:00:00,0.13970506768754115,0.3410759397255878,0.0,0.0
2024-01-02 22:15:00,0.5599897908457803,0.7408759397255877,0.0,0.0
2024-01-02 22:30:00,1.6718671559005132,0.3790759397255878,0.0,0.0
2024-01-02 22:45:00,0.001,0.797609273058921,0.0,0.0
2024-01-02 23:00:00,0.001,1.412875939725588,0.0,0.0
2024-01-02 23:15:00,0.001,1.3187026063922545,0.0,0.0
2024-01-02 23:30:00,0.001,0.7384426063922546,0.0,0.0
2024-01-02 23:45:00,0.001,0.20537593972558782,0.0,0.0
2024-01-03 00:00:00,0.001,0.20537593972558782,0.0,0.0
2024-01-03 00:15:00,0.001,0.3795562750928748,0.0,0.0
2024-01-03 00:30:00,0.001,0.3547521973529143,0.9333333333333333,0.0
2024-01-03 00:45:00,0.001,0.09064553068624764,2.8,0.0
2024-01-03 01:00:00,0.001,0.21692294175954155,0.0,0.0
2024-01-03 01:15:00,0.001,0.22007593972558784,0.0,0.0
2024-01-03 01:30:00,0.001,0.6198759397255879,0.0,0.0
2024-01-03 01:45:00,0.001,0.7234043283334507,0.0,0.0
2024-01-03 02:00:00,0.001,0.37852374237267356,0.0,0.0
2024-01-03 02:15:00,0.001,0.21627649898302312,0.0,0.0
2024-01-03 02:30:00,0.001,0.5765,0.0,0.0
2024-01-03 02:45:00,0.001,0.8430333333333333,0.0,0.0
2024-01-03 03:00:00,0.001,0.9763,0.0,0.0
2024-01-03 03:15:00,0.001,0.2527,0.0,0.0
2024-01-03 03:30:00,0.001,0.36669999999999997,0.0,0.0
2024-01-03 03:45:00,0.001,0.26536666666666664,0.0,0.6
2024-01-03 04:00:00,0.001,0.1767,0.0,0.0
2024-01-03 04:15:00,0.001,0.5764999999999999,6.533333333333333,0.0
2024-01-03 04:30:00,0.001,0.1767,7.0,2.2
2024-01-03 04:45:00,0.001,0.20203333333333334,0.4666666666666667,0.4
2024-01-03 05:00:00,0.001,0.36669999999999997,0.0,0.0
2024-01-03 05:15:00,0.001,0.31603333333333333,0.0,0.0
2024-01-03 05:30:00,0.001,0.1767,0.0,0.0
2024-01-03 05:45:00,0.001,0.5764999999999999,0.0,0.0
2024-01-03 06:00:00,0.001,1.2428333333333332,0.0,0.0
2024-01-03 06:15:00,0.001,0.7097666666666667,0.0,0.0
2024-01-03 06:30:00,0.001,0.34136666666666665,0.0,0.0
2024-01-03 06:45:00,0.001,0.3305133333333333,0.0,0.0
2024-01-03 07:00:00,0.001,0.5740666666666667,0.0,0.0
2024-01-03 07:15:00,0.001,0.041,0.0,0.0
2024-01-03 07:30:00,0.001,0.041,0.0,0.0
2024-01-03 07:45:00,0.001,0.041,0.0,0.0
2024-01-03 08:00:00,0.001,0.155,0.0,0.0
2024-01-03 08:15:00,0.001,0.231,0.0,0.0
2024-01-03 08:30:00,0.001,0.09166666666666666,0.0,0.0
2024-01-03 08:45:00,0.001,0.041,0.0,0.0
2024-01-03 09:00:00,0.001,0.041,0.0,0.0
2024-01-03 09:15:00,0.001,0.041,0.0,0.0
2024-01-03 09:30:00,0.001,0.10433333333333333,0.0,0.0
2024-01-03 09:45:00,0.001,0.231,0.0,0.0
2024-01-03 10:00:00,0.001,0.6754,0.0,0.0
2024-01-03 10:15:00,0.001,0.5740666666666667,0.0,0.6
2024-01-03 10:30:00,0.001,0.6386000000000001,0.0,0.0
2024-01-03 10:45:00,0.001,0.162,0.0,0.0
2024-01-03 11:00:00,0.001,0.17466666666666666,0.0,0.0
2024-01-03 11:15:00,0.001,0.352,0.0,1.6
2024-01-03 11:30:00,0.001,0.314,0.0,1.0
2024-01-03 11:45:00,0.001,0.1448049447254705,0.0,0.0
2024-01-03 12:00:00,0.001,0.3390855306862477,2.3333333333333335,0.0
2024-01-03 12:15:00,0.001,1.1386855306862478,3.2666666666666666,0.0
2024-01-03 12:30:00,0.001,0.07255219735291431,0.0,0.0
2024-01-03 12:45:00,0.001,0.22034523770585906,0.0,0.0
2024-01-03 13:00:00,0.001,0.2625521973529143,0.0,0.0
2024-01-03 13:15:00,0.001,0.731218864019581,0.0,0.0
2024-01-03 13:30:00,0.001,0.19355219735291432,0.0,0.0
2024-01-03 13:45:00,0.001,0.19355219735291432,0.0,0.0
2024-01-03 14:00:00,0.001,0.46008553068624763,0.0,0.0
2024-01-03 14:15:00,0.001,0.9208855306862477,0.0,0.0
2024-01-03 14:30:00,0.001,0.6623521973529144,0.0,0.0
2024-01-03 14:45:00,0.001,0.26915219735291435,0.0,0.0
2024-01-03 15:00:00,0.001,0.07255219735291431,0.0,0.0
2024-01-03 15:15:00,0.05564715796137402,0.07255219735291431,0.0,0.0
2024-01-03 15:30:00,0.22013987331463125,0.07255219735291431,0.0,0.0
2024-01-03 15:45:00,0.9795795582158954,0.12111538419605335,0.0,0.0
2024-01-03 16:00:00,0.3190568556123789,1.32658205086272,0.0,0.0
2024-01-03 16:15:00,0.14121900394048875,0.22273886401958096,0.0,0.0
2024-01-03 16:30:00,0.23940084995644734,0.20825219735291428,0.0,1.0
2024-01-03 16:45:00,0.67508669111518,0.20825219735291428,5.133333333333334,1.6
2024-01-03 17:00:00,0.11586924878944922,0.20825219735291428,0.4666666666666667,0.0
2024-01-03 17:15:00,0.23374226993171238,0.20825219735291428,0.0,0.0
2024-01-03 17:30:00,1.1687090628504015,0.6970521973529143,0.0,0.0
2024-01-03 17:45:00,0.9583355868984219,0.7706994407425647,0.0,0.0
2024-01-03 18:00:00,0.15898641551634765,0.865728687098144,0.0,0.0
2024-01-03 18:15:00,0.19416460380795228,0.8425904090393402,0.0,0.0
2024-01-03 18:30:00,0.4402888580549542,0.7093237423726735,0.0,0.0
2024-01-03 18:45:00,0.4049109027048677,0.30794724338965035,0.0,0.0
2024-01-03 19:00:00,0.001,0.3843237423726735,0.0,0.0
2024-01-03 19:15:00,0.001,0.5121446213138392,0.0,0.0
2024-01-03 19:30:00,0.001,0.3664092730589211,0.0,0.0
2024-01-03 19:45:00,0.001,0.3410759397255878,0.0,0.0
2024-01-03 20:00:00,0.001,0.3410759397255878,0.0,0.0
2024-01-03 20:15:00,0.001,0.3410759397255878,0.0,0.0
2024-01-03 20:30:00,0.001,0.4297426063922545,0.0,0.0
2024-01-03 20:45:00,0.001,0.9308759397255879,0.0,0.0
2024-01-03 21:00:00,0.001,0.5503426063922544,0.0,0.0
2024-01-03 21:15:00,0.001,1.007409273058921,0.0,0.0
2024-01-03 21:30:00,0.0836337114293139,0.3410759397255878,0.0,1.2
2024-01-03 21:45:00,0.35241852509254945,0.7408759397255877,0.0,1.4
2024-01-03 22:00:00,0.759159940451665,0.3790759397255878,0.0,0.0
2024-01-03 22:15:00,0.1313832674071484,0.5310759397255878,0.0,0.0
2024-01-03 22:30:00,0.16556550051723923,0.4677426063922544,0.0,0.0
2024-01-03 22:45:00,1.1133278462578373,0.3410759397255878,0.0,0.0
2024-01-03 23:00:00,0.6646948238997311,0.3410759397255878,0.0,0.0
2024-01-03 23:15:00,0.12497312234815415,0.3347655002550049,0.0,0.0
2024-01-03 23:30:00,0.2759831373647351,0.30715899389813883,0.0,0.0
2024-01-03 23:45:00,0.8756974757013526,0.9063855306862476,0.0,0.0
2024-01-04 00:00:00,0.07226666666666669,0.5065855306862477,0.0,0.0
2024-01-04 00:15:00,0.001,0.3292521973529143,0.0,0.0
2024-01-04 00:30:00,0.001,0.3292521973529143,0.0,0.0
2024-01-04 00:45:00,0.001,0.2566521973529143,0.0,0.0
2024-01-04 01:00:00,0.001,0.1767,0.0,0.0
2024-01-04 01:15:00,0.001,0.2317815828248449,0.0,0.0
2024-01-04 01:30:00,0.001,0.28315707570600684,0.0,0.0
2024-01-04 01:45:00,0.001,0.2118237423726735,0.0,0.0
2024-01-04 02:00:00,0.001,0.1738237423726735,0.0,0.0
2024-01-04 02:15:00,0.001,0.7068904090393403,0.0,0.8
2024-01-04 02:30:00,0.001,0.5574904090393402,0.0,1.8
2024-01-04 02:45:00,0.001,0.25263141514120135,0.0,0.0
2024-01-04 03:00:00,0.001,0.231,0.0,0.0
2024-01-04 03:15:00,0.001,0.12966666666666668,0.0,0.0
2024-01-04 03:30:00,0.001,0.041,0.0,0.0
2024-01-04 03:45:00,0.001,0.9738666666666667,0.0,0.0
2024-01-04 04:00:00,0.001,0.041,0.0,0.0
2024-01-04 04:15:00,0.001,0.06633333333333334,0.0,0.0
2024-01-04 04:30:00,0.001,0.231,0.0,0.0
2024-01-04 04:45:00,0.001,0.7134,0.0,0.0
2024-01-04 05:00:00,0.001,0.041,0.0,0.0
2024-01-04 05:15:00,0.001,0.17426666666666665,0.0,0.0
2024-01-04 05:30:00,0.001,0.3075333333333334,0.0,0.0
2024-01-04 05:45:00,0.001,0.041,0.0,0.0
2024-01-04 06:00:00,0.001,0.20566666666666666,0.0,0.0
2024-01-04 06:15:00,0.001,0.231,0.0,0.0
2024-01-04 06:30:00,0.001,0.041,0.0,0.0
2024-01-04 06:45:00,0.001,0.041,0.0,0.0
2024-01-04 07:00:00,0.001,0.4408,0.0,2.6
2024-01-04 07:15:00,0.001,0.041,0.0,0.0
2024-01-04 07:30:00,0.001,0.5548,0.0,0.0
2024-01-04 07:45:00,0.001,0.7640666666666667,0.0,0.0
2024-01-04 08:00:00,0.001,0.09166666666666666,0.0,0.0
2024-01-04 08:15:00,0.001,0.4408,0.0,0.0
2024-01-04 08:30:00,0.001,0.17426666666666665,0.0,0.0
2024-01-04 08:45:00,0.001,0.041,0.0,0.0
2024-01-04 09:00:00,0.001,0.10433333333333333,0.0,0.0
2024-01-04 09:15:00,0.001,0.231,0.0,0.0
2024-01-04 09:30:00,0.001,0.5421333333333334,0.0,0.0
2024-01-04 09:45:00,0.001,0.041,0.0,0.0
2024-01-04 10:00:00,0.26363128216839854,0.041,0.0,0.0
2024-01-04 10:15:00,0.7436336351440518,0.041,0.0,0.0
2024-01-04 10:30:00,0.2826405353025357,0.05366666666666667,0.0,0.0
2024-01-04 10:45:00,0.1689496523931228,0.231,0.0,0.0
2024-01-04 11:00:00,0.7807637708025397,0.3196533333333333,0.0,0.0
2024-01-04 11:15:00,1.0150271335698655,0.5764999999999999,0.0,0.0
2024-01-04 11:30:00,0.09172141308187193,0.2019417578823314,3.2666666666666666,1.8
2024-01-04 11:45:00,0.18717346828462636,0.7413188640195809,7.0,0.8
2024-01-04 12:00:00,0.2135636971429157,0.20825219735291428,7.0,0.0
2024-01-04 12:15:00,0.001,0.36025219735291436,7.0,0.0
2024-01-04 12:30:00,0.001,0.38983827805880383,0.9333333333333333,0.0
2024-01-04 12:45:00,0.001,0.18936666666666666,0.0,0.0
2024-01-04 13:00:00,0.001,0.1814294969490694,0.0,0.0
2024-01-04 13:15:00,0.001,0.2127237423726735,0.0,0.0
2024-01-04 13:30:00,0.001,0.3347655002550049,0.0,0.0
2024-01-04 13:45:00,0.001,0.9754759397255877,0.0,0.0
2024-01-04 14:00:00,0.001,0.9308759397255879,0.0,0.0
2024-01-04 14:15:00,0.001,0.40440927305892116,0.0,0.0
2024-01-04 14:30:00,0.001,0.6975737801777592,0.0,0.0
2024-01-04 14:45:00,0.001,0.18721739911763807,0.0,0.0
2024-01-04 15:00:00,0.001,0.1767,0.0,0.0
2024-01-04 15:15:00,0.001,0.22736666666666666,0.0,0.0
2024-01-04 15:30:00,0.001,0.28922124745755784,0.0,0.0
2024-01-04 15:45:00,0.001,0.17587040903934018,0.0,0.0
2024-01-04 16:00:00,0.001,0.7215904090393402,0.0,1.8
2024-01-04 16:15:00,0.001,0.1885237423726735,0.0,0.8
2024-01-04 16:30:00,0.001,0.1885237423726735,0.0,0.0
2024-01-04 16:45:00,0.001,0.1885237423726735,0.0,0.0
2024-01-04 17:00:00,0.001,0.36985299796604626,0.0,0.0
2024-01-04 17:15:00,0.001,0.45044029298038857,0.0,0.0
2024-01-04 17:30:00,0.001,0.3292521973529143,0.0,0.0
2024-01-04 17:45:00,0.001,0.3292521973529143,0.0,0.0
2024-01-04 18:00:00,0.001,0.33634644277651843,0.0,0.0
2024-01-04 18:15:00,0.001,0.3410759397255878,0.0,0.0
2024-01-04 18:30:00,0.001,0.3892252072746164,0.0,0.0
2024-01-04 18:45:00,0.001,0.39324810113736686,0.0,0.0
2024-01-04 19:00:00,0.001,0.7784759397255878,0.0,0.0
2024-01-04 19:15:00,0.001,0.2153464427765184,0.0,0.0
2024-01-04 19:30:00,0.001,0.20825219735291428,0.0,0.0
2024-01-04 19:45:00,0.001,0.6645188640195809,0.0,0.0
2024-01-04 20:00:00,0.001,0.3947805859607771,0.0,0.0
2024-01-04 20:15:00,0.001,0.48769999999999997,0.0,2.4
2024-01-04 20:30:00,0.001,0.3863208789411657,0.0,0.2
2024-01-04 20:45:00,0.001,0.34028769023407623,0.0,0.0
2024-01-04 21:00:00,0.001,0.3410759397255878,0.0,0.0
2024-01-04 21:15:00,0.001,0.26040927305892114,0.0,0.0
2024-01-04 21:30:00,0.001,0.33874260639225445,0.0,0.0
2024-01-04 21:45:00,0.001,0.49847422423015486,0.0,0.0
2024-01-04 22:00:00,0.001,0.43619040903934014,0.0,0.0
2024-01-04 22:15:00,0.001,0.3095237423726735,0.0,0.0
2024-01-04 22:30:00,0.001,0.3095237423726735,0.0,0.0
2024-01-04 22:45:00,0.001,0.221137661666784,0.0,0.0
2024-01-04 23:00:00,0.001,0.21849944074256467,0.0,0.0
2024-01-04 23:15:00,0.001,0.3855855306862477,0.0,0.0
2024-01-04 23:30:00,0.001,0.3855855306862477,0.0,0.0
2024-01-04 23:45:00,0.001,0.20825219735291428,0.0,0.0
2024-01-05 00:00:00,0.001,0.21797245990206018,0.0,0.0
2024-01-05 00:15:00,0.001,0.21376550025500496,0.0,0.0
2024-01-05 00:30:00,0.001,0.22007593972558784,0.0,0.0
2024-01-05 00:45:00,0.001,0.34674260639225446,0.0,0.0
2024-01-05 01:00:00,0.001,0.4667267781438055,0.0,0.0
2024-01-05 01:15:00,0.001,0.34411391929411045,0.0,0.0
2024-01-05 01:30:00,0.001,0.29769999999999996,0.0,0.0
2024-01-05 01:45:00,0.001,0.29769999999999996,0.0,0.0
2024-01-05 02:00:00,0.001,0.29769999999999996,0.0,0.0
2024-01-05 02:15:00,0.001,0.3737,0.0,0.0
2024-01-05 02:30:00,0.001,0.48769999999999997,0.0,0.0
2024-01-05 02:45:00,0.001,0.9194333333333333,0.0,0.0
2024-01-05 03:00:00,0.001,0.6491,0.0,1.2
2024-01-05 03:15:00,0.001,0.1767,0.0,0.0
2024-01-05 03:30:00,0.001,0.1767,0.0,0.0
2024-01-05 03:45:00,0.001,0.20203333333333334,0.0,0.0
2024-01-05 04:00:00,0.001,0.36669999999999997,0.0,0.0
2024-01-05 04:15:00,0.001,1.1366681315686094,0.0,2.8
2024-01-05 04:30:00,0.001,0.4904455306862477,0.0,0.6
2024-01-05 04:45:00,0.001,0.47235219735291434,0.0,0.0
2024-01-05 05:00:00,0.001,0.605618864019581,0.0,0.0
2024-01-05 05:15:00,0.001,0.07255219735291431,0.0,0.0
2024-01-05 05:30:00,0.001,0.2077701464901943,0.0,0.0
2024-01-05 05:45:00,0.001,0.231,0.0,0.0
2024-01-05 06:00:00,0.001,0.041,0.0,0.0
2024-01-05 06:15:00,0.001,0.041,0.0,0.0
2024-01-05 06:30:00,0.001,0.041,0.0,0.0
2024-01-05 06:45:00,0.001,0.041,1.4,0.0
2024-01-05 07:00:00,0.001,0.155,7.0,0.0
2024-01-05 07:15:00,0.001,0.231,2.8,2.6
2024-01-05 07:30:00,0.001,0.09166666666666666,0.0,0.0
2024-01-05 07:45:00,0.001,0.041,0.0,0.0
