,DishWasher,BaseLoad,P_EV
2024-01-01 00:00:00,0.0,0.8438718619856272,0.0
2024-01-01 00:15:00,0.0,0.5119855306862476,0.0
2024-01-01 00:30:00,0.0,0.3660865818928697,0.0
2024-01-01 00:45:00,0.0,0.24685707570600682,0.0
2024-01-01 01:00:00,0.0,0.3085237423726735,0.0
2024-01-01 01:15:00,0.0,0.24385707570600684,0.0
2024-01-01 01:30:00,0.0,0.3885237423726735,0.0
2024-01-01 01:45:00,0.0,0.3285237423726735,0.0
2024-01-01 02:00:00,0.0,0.34564124745755787,0.0
2024-01-01 02:15:00,0.0,0.2160333333333333,0.0
2024-01-01 02:30:00,0.0,0.2967,0.0
2024-01-01 02:45:00,0.0,0.38603333333333334,0.0
2024-01-01 03:00:00,0.0,0.3260333333333333,0.0
2024-01-01 03:15:00,0.0,0.15955999999999998,0.0
2024-01-01 03:30:00,0.0,0.206,0.0
2024-01-01 03:45:00,0.0,0.107,0.0
2024-01-01 04:00:00,0.0,0.2876666666666666,0.0
2024-01-01 04:15:00,0.0,0.2776666666666667,0.0
2024-01-01 04:30:00,0.0,0.051,0.0
2024-01-01 04:45:00,0.0,0.051,0.0
2024-01-01 05:00:00,0.0,0.16466666666666666,0.0
2024-01-01 05:15:00,0.0,0.6094666666666667,0.0
2024-01-01 05:30:00,0.0,0.351,0.0
2024-01-01 05:45:00,0.0,0.153,0.0
2024-01-01 06:00:00,0.0,0.051,11.0
2024-01-01 06:15:00,0.0,0.051,3.0
2024-01-01 06:30:00,0.0,0.14866666666666667,0.0
2024-01-01 06:45:00,0.0,0.36500000000000005,0.0
2024-01-01 07:00:00,0.0,0.24766666666666665,0.0
2024-01-01 07:15:00,0.0,0.117,0.0
2024-01-01 07:30:00,0.0,0.0562,0.0
2024-01-01 07:45:00,0.0,0.064,0.0
2024-01-01 08:00:00,0.0,0.25966666666666666,0.0
2024-01-01 08:15:00,0.0,0.37099999999999994,0.0
2024-01-01 08:30:00,0.0,0.14546666666666666,0.0
2024-01-01 08:45:00,0.0,0.13166666666666668,0.0
2024-01-01 09:00:00,0.0,0.051,0.0
2024-01-01 09:15:00,0.0,0.165,0.0
2024-01-01 09:30:00,0.0,0.24706666666666666,0.0
2024-01-01 09:45:00,0.0,0.29933333333333334,0.0
2024-01-01 10:00:00,0.0,0.25966666666666666,0.0
2024-01-01 10:15:00,0.0,0.23733333333333334,0.0
2024-01-01 10:30:00,0.0,0.20533333333333334,2.0
2024-01-01 10:45:00,0.0,1.2918666666666667,3.0
2024-01-01 11:00:00,0.0,1.7022933333333334,0.0
2024-01-01 11:15:00,0.0,0.9102333333333334,0.0
2024-01-01 11:30:00,0.0,0.45203333333333334,0.0
2024-01-01 11:45:00,0.0,0.4728333333333333,0.0
2024-01-01 12:00:00,0.0,0.7300333333333333,0.0
2024-01-01 12:15:00,0.0,1.0334999999999999,0.0
2024-01-01 12:30:00,0.0,0.5197,0.0
2024-01-01 12:45:00,0.0,0.5392333333333333,0.0
2024-01-01 13:00:00,0.0,0.5691234798235276,0.0
2024-01-01 13:15:00,0.0,0.6012521973529144,0.0
2024-01-01 13:30:00,0.0,0.41687186198562726,0.0
2024-01-01 13:45:00,0.0,0.26840927305892115,0.0
2024-01-01 14:00:00,0.0,0.3640759397255878,0.0
2024-01-01 14:15:00,0.0,0.4180709950001173,0.0
2024-01-01 14:30:00,0.0,0.7547340851138036,0.0
2024-01-01 14:45:00,0.0,1.1937188640195808,0.0
2024-01-01 15:00:00,0.0,0.5326483609686504,0.0
2024-01-01 15:15:00,0.0,0.3957426063922545,0.0
2024-01-01 15:30:00,0.0,0.4317426063922545,0.0
2024-01-01 15:45:00,0.0,0.4062023134118659,0.0
2024-01-01 16:00:00,0.0,0.6641904090393402,0.0
2024-01-01 16:15:00,0.0,0.6397068536798091,0.0
2024-01-01 16:30:00,0.0,0.9775483609686504,5.0
2024-01-01 16:45:00,0.0,0.34070927305892107,0.0
2024-01-01 17:00:00,0.0,0.3493759397255877,0.0
2024-01-01 17:15:00,0.0,0.6056159397255878,0.0
2024-01-01 17:30:00,0.0,0.5911226063922544,0.0
2024-01-01 17:45:00,0.0,0.5723404468444258,0.0
2024-01-01 18:00:00,0.0,0.18961886401958097,0.0
2024-01-01 18:15:00,0.0,0.16208553068624762,0.0
2024-01-01 18:30:00,0.0,0.45137806061441876,0.0
2024-01-01 18:45:00,0.0,0.4951570757060068,0.0
2024-01-01 19:00:00,0.0,0.7924286870981441,0.0
2024-01-01 19:15:00,0.0,0.8078892730589211,0.0
2024-01-01 19:30:00,0.0,1.2401426063922545,0.0
2024-01-01 19:45:00,0.0,0.4397426063922545,0.0
2024-01-01 20:00:00,0.0,0.5410759397255878,0.0
2024-01-01 20:15:00,0.0,0.8292092730589212,0.0
2024-01-01 20:30:00,0.0,0.4824092730589211,0.0
2024-01-01 20:45:00,0.0,0.7887292730589212,0.0
2024-01-01 21:00:00,0.0,0.6420759397255879,0.0
2024-01-01 21:15:00,0.0,0.6750759397255878,0.0
2024-01-01 21:30:00,0.0003333333333333333,0.5737426063922545,0.0
2024-01-01 21:45:00,2.25,0.6183426063922545,0.0
2024-01-01 22:00:00,1.2004666666666668,0.8744759397255879,0.0
2024-01-01 22:15:00,1.2004666666666668,0.6547426063922545,0.0
2024-01-01 22:30:00,0.0006666666666666666,0.8244092730589211,0.0
2024-01-01 22:45:00,0.0,0.6997292730589211,0.0
2024-01-01 23:00:00,0.0,0.3510759397255878,0.0
2024-01-01 23:15:00,0.0,0.45594260639225453,0.0
2024-01-01 23:30:00,0.0,1.0051426063922544,0.0
2024-01-01 23:45:00,0.0,0.7006051953189606,0.0
2024-01-02 00:00:00,0.0,0.8416521973529143,0.0
2024-01-02 00:15:00,0.0,0.46758553068624764,0.0
2024-01-02 00:30:00,0.0,0.34697161139213717,0.0
2024-01-02 00:45:00,0.0,0.3077,0.0
2024-01-02 01:00:00,0.0,0.4805,0.0
2024-01-02 01:15:00,0.0,0.6279863312993795,5.0
2024-01-02 01:30:00,0.0,0.6351904090393402,0.0
2024-01-02 01:45:00,0.0,0.34152374237267347,0.0
2024-01-02 02:00:00,0.0,0.3104770757060068,0.0
2024-01-02 02:15:00,0.0,0.20915707570600686,0.0
2024-01-02 02:30:00,0.0,0.7181294969490694,0.0
2024-01-02 02:45:00,0.0,0.16699999999999998,0.0
2024-01-02 03:00:00,0.0,0.316,4.0
2024-01-02 03:15:00,0.0,0.129,0.0
2024-01-02 03:30:00,0.0,0.051,0.0
2024-01-02 03:45:00,0.0,0.21566666666666665,0.0
2024-01-02 04:00:00,0.0,0.20299999999999999,0.0
2024-01-02 04:15:00,0.0,0.051,0.0
2024-01-02 04:30:00,0.0,0.27466666666666667,0.0
2024-01-02 04:45:00,0.0,0.185,0.0
2024-01-02 05:00:00,0.0,0.165,0.0
2024-01-02 05:15:00,0.0,0.241,0.0
2024-01-02 05:30:00,0.0,0.06366666666666666,0.0
2024-01-02 05:45:00,0.0,0.051,0.0
2024-01-02 06:00:00,0.0,0.6184666666666666,0.0
2024-01-02 06:15:00,0.0,0.4376,0.0
2024-01-02 06:30:00,0.0,0.6408,0.0
2024-01-02 06:45:00,0.0,0.6474,0.0
2024-01-02 07:00:00,0.0,0.051,0.0
2024-01-02 07:15:00,0.0,0.051,0.0
2024-01-02 07:30:00,0.0,0.5855333333333334,0.0
2024-01-02 07:45:00,0.0,0.48966666666666664,0.0
2024-01-02 08:00:00,0.0,0.18833333333333335,0.0
2024-01-02 08:15:00,0.0,0.064,0.0
2024-01-02 08:30:00,0.0,0.064,0.0
2024-01-02 08:45:00,0.0,0.12046666666666667,0.0
2024-01-02 09:00:00,0.0,1.2026000000000001,0.0
2024-01-02 09:15:00,0.0,0.5896666666666667,0.0
2024-01-02 09:30:00,0.0,0.2366666666666667,0.0
2024-01-02 09:45:00,0.0,0.1789333333333333,0.0
2024-01-02 10:00:00,0.0,0.172,0.0
2024-01-02 10:15:00,0.0,0.16846666666666665,0.0
2024-01-02 10:30:00,0.0,0.29233333333333333,0.0
2024-01-02 10:45:00,0.0,0.8329805767229838,0.0
2024-01-02 11:00:00,0.0,2.954623742372674,0.0
2024-01-02 11:15:00,0.0,0.3810217274510887,0.0
2024-01-02 11:30:00,0.0,1.5974426063922549,0.0
2024-01-02 11:45:00,0.0,1.7056826063922546,0.0
2024-01-02 12:00:00,0.0,0.4928759397255878,0.0
2024-01-02 12:15:00,0.0,0.6544759397255878,0.0
2024-01-02 12:30:00,0.0,0.605864035353062,0.0
2024-01-02 12:45:00,0.0,0.4535237423726735,0.0
2024-01-02 13:00:00,0.0,0.651937661666784,0.0
2024-01-02 13:15:00,0.0,1.0115426063922546,0.0
2024-01-02 13:30:00,0.0,0.49998169430198375,0.0
2024-01-02 13:45:00,0.9003333333333333,0.4938521973529143,4.0
2024-01-02 14:00:00,2.1000666666666667,0.5306797761098517,0.0
2024-01-02 14:15:00,1.0505333333333333,0.42320927305892114,0.0
2024-01-02 14:30:00,0.6007333333333332,0.947165500255005,0.0
