,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,15.0,-0.11826772560914717,14.992101044253282,13.50423845318709,12.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,15.0,-0.12258429286388814,14.97534980071477,13.513123375244307,12.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,15.0,-0.11840948865174115,14.95886587043822,13.521707183565834,12.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,15.0,-0.11433342194289384,14.942643390083388,13.529996997501007,12.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.0,-0.11035382326166264,14.92667663007862,13.537999772766206,12.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,15.0,-0.10646847515284799,14.910959991556885,13.545722305195605,12.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,15.0,-0.10267521098965321,14.895488003362,13.553171234405983,12.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.0,-0.0989719138089155,14.88025531912346,13.560353047377534,12.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.0,-0.039675677022431195,14.864973958765654,13.565284607701521,11.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.0,-0.032921682671374436,14.84957497498286,13.567723859610531,11.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,15.0,-0.03023859541293782,14.834364286249633,13.569969509666544,11.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.0,-0.02762132913704189,14.819337947960227,13.572026303987695,11.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,15.0,-0.025068365800890828,14.804492105066764,13.57389887923834,11.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,15.0,-0.02257822216952542,14.789822990028897,13.575591765138734,11.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,15.0,-0.020149449018154193,14.775326920810445,13.57710938691721,11.0,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,15.0,-0.017780630352757985,14.761000298921925,13.578456067706192,11.0,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,15.0,-0.015470382648565172,14.746839607507956,13.579636030883256,11.0,0.0,0.0,0,0,0
2024-01-01 04:15:00,2.0,15.7,-0.027382491551354658,14.862623691148627,13.580833140723962,11.0,0.0,0.0,0,0,0
2024-01-01 04:30:00,2.0,15.0,-0.12105759224709832,15.502980474117003,13.586451861998638,11.0,0.0,0.0,0,0,0
2024-01-01 04:45:00,2.0,15.0,-0.12607631935995525,15.526994315023938,13.595550893741422,11.0,0.0,0.0,0,0,0
2024-01-01 05:00:00,2.0,15.0,-0.06535069084297077,15.504572529158997,13.60236106943192,10.0,0.0,0.0,0,0,0
2024-01-01 05:15:00,2.0,15.7,-0.061255920121265656,15.523870173012313,13.606610443538536,10.0,0.0,0.0,0,0,0
2024-01-01 05:30:00,2.0,16.4,-0.12140738204972946,15.958765725635605,13.612923406737986,10.0,0.0,0.0,0,0,0
2024-01-01 05:45:00,2.0,15.0,-0.13763645574110642,16.055858874613254,13.622678454933542,10.0,0.0,0.0,0,0,0
2024-01-01 06:00:00,1.0,15.466666666666667,-0.13155883619804862,16.03239433433639,13.632263180168614,10.0,0.0,0.0,0,0,0
2024-01-01 06:15:00,2.0,16.633333333333333,-0.19199584146296703,16.49464162833908,13.643414500384889,10.0,0.0,0.0,0,0,0
2024-01-01 06:30:00,2.0,15.0,-0.20841130763171828,16.590934685424436,13.658275512722954,10.0,0.0,0.0,0,0,0
2024-01-01 06:45:00,2.0,15.0,-0.20052892251242715,16.557492451485324,13.672839283822984,10.0,0.0,0.0,0,0,0
2024-01-01 07:00:00,2.0,15.0,-0.19283682239473118,16.524573295719712,13.686848077538759,10.0,0.7762500000000003,0.7382500000000001,1,1,0
2024-01-01 07:15:00,2.0,17.8,-0.23776743888908144,16.908718270236342,13.701480757861452,10.0,0.8000000000000005,0.0,1,0,0
2024-01-01 07:30:00,1.0,16.866666666666667,-0.31117636714076113,17.41695244273999,13.72171881761156,10.0,0.8000000000000005,0.0,1,0,0
2024-01-01 07:45:00,3.0,18.5,-0.42720249778598,18.285725806591604,13.747804197263275,10.0,0.8000000000000005,0.0,1,0,0
2024-01-01 08:00:00,3.0,18.5,-0.5273529455330198,18.970348123345854,13.782804718011334,10.0,0.8000000000000005,0.0,1,0,0
