,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 09:30:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.059666666666666666,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.237,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.161,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.08499999999999999,2.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.237,1.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.13566666666666669,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.11033333333333334,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.237,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.11033333333333334,3.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.0575173991176381,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.07855219735291431,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.07855219735291431,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.16721886401958097,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.2685521973529143,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.08920695964705525,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.44766666666666666,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.19326666666666667,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.05999999999999999,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.3072666666666667,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.5139333333333334,0.0,2.4
2024-01-01 16:30:00,0.001,0.0,0.001,0.07228754560783239,0.0,0.6
2024-01-01 16:45:00,0.001,0.0,0.001,0.07855219735291431,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.07855219735291431,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.07855219735291431,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.7837521973529143,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,2.352643772803916,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.7297333333333333,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.19051391005631704,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.0588237423726735,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.5918904090393402,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.3137021595478286,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.29000000000000004,10.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.138,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.24786666666666665,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.169,0.0,0.0
2024-01-01 20:15:00,0.001,0.0,0.001,0.169,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.36320695964705524,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.2702855306862476,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.20055219735291427,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.20055219735291427,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.20055219735291427,0.0,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.31461886401958095,0.0,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.5115521973529142,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.41867857103919237,0.0,0.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.24933333333333332,0.0,0.0
2024-01-01 22:45:00,0.001,0.0009333333333333333,0.001,0.168,0.0,0.0
2024-01-01 23:00:00,0.001,1.2004666666666668,0.001,0.15993333333333334,0.0,0.0
2024-01-01 23:15:00,0.001,0.001,0.001,0.09766666666666665,0.0,0.0
2024-01-01 23:30:00,0.001,0.001,0.001,0.237,0.0,0.0
2024-01-01 23:45:00,0.001,0.0002666666666666667,0.001,0.123,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 00:30:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 00:45:00,0.001,0.0,0.001,0.123,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.001,0.237,0.0,0.0
2024-01-02 01:15:00,0.001,0.0,0.001,0.09766666666666665,0.0,0.0
2024-01-02 01:30:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.001,0.0954,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.001,0.168,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.001,0.2693333333333333,0.0,0.0
2024-01-02 02:30:00,0.001,0.0,0.001,0.358,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.001,0.19333333333333333,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.001,0.12766666666666668,0.0,0.0
2024-01-02 03:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 03:30:00,0.001,0.0,0.001,0.18026666666666666,0.0,0.0
2024-01-02 03:45:00,0.001,0.0,0.001,0.5734666666666666,0.0,0.0
2024-01-02 04:00:00,0.001,0.0,0.001,0.6367999999999999,6.0,0.2
2024-01-02 04:15:00,0.001,0.0,0.001,0.047,0.0,1.6
2024-01-02 04:30:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 04:45:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 05:00:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 05:15:00,0.001,0.0,0.001,0.19899999999999998,0.0,0.0
2024-01-02 05:30:00,0.001,0.0,0.001,0.21166666666666664,0.0,1.4
2024-01-02 05:45:00,0.001,0.0,0.001,0.047,0.0,0.2
2024-01-02 06:00:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 06:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 06:30:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 06:45:00,0.001,0.0,0.001,0.22433333333333333,0.0,0.0
2024-01-02 07:00:00,0.001,0.0,0.001,0.18633333333333332,0.0,0.0
2024-01-02 07:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 07:30:00,0.001,0.0,0.001,0.5800666666666666,0.0,0.0
2024-01-02 07:45:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 08:00:00,0.001,0.0,0.001,0.45946666666666663,0.0,0.0
2024-01-02 08:15:00,0.001,0.0,0.001,0.237,0.0,0.0
2024-01-02 08:30:00,0.001,0.0,0.001,0.18526666666666666,0.0,0.8
2024-01-02 08:45:00,0.001,0.0,0.001,0.138,0.0,2.2
2024-01-02 09:00:00,0.001,0.0,0.001,0.138,0.0,0.0
2024-01-02 09:15:00,0.001,0.0,0.001,0.13973333333333335,0.0,0.0
2024-01-02 09:30:00,0.001,0.0,0.001,0.1829333333333333,0.0,0.0
2024-01-02 09:45:00,0.001,0.0,0.001,0.25,0.0,0.0
2024-01-02 10:00:00,0.001,0.0,0.001,0.6817333333333334,0.0,0.0
2024-01-02 10:15:00,0.001,0.0,0.001,0.05826666666666667,0.0,0.0
2024-01-02 10:30:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 10:45:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 11:00:00,0.001,0.0,0.001,0.11033333333333334,8.0,0.0
2024-01-02 11:15:00,0.001,0.0,0.001,0.24133333333333334,9.0,0.0
2024-01-02 11:30:00,0.001,0.0,0.23432020964825145,0.12333333333333334,0.0,0.0
2024-01-02 11:45:00,0.001,0.0,0.7039212343379038,0.05999999999999999,0.0,0.0
2024-01-02 12:00:00,0.001,0.0,0.34459935945807013,0.05999999999999999,0.0,0.0
2024-01-02 12:15:00,0.001,0.0,0.17055433073639628,0.05046666666666667,0.0,0.0
2024-01-02 12:30:00,0.001,0.0,0.6931757513099117,0.13566666666666669,0.0,0.0
2024-01-02 12:45:00,0.001,0.0,1.1064459872400179,0.237,0.0,0.0
