,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.6137,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.35556666666666664,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.1807,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.1807,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.1807,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.2187,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.3707,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.20603333333333335,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.1807,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.15356,0.0,2.3333333333333335
2024-01-01 02:30:00,0.001,0.0,0.001,0.045,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.07033333333333333,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.235,0.0,0.3333333333333333
2024-01-01 03:15:00,0.001,0.0,0.001,0.08299999999999999,0.0,0.6666666666666666
2024-01-01 03:30:00,0.001,0.0,0.001,0.045,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.045,0.0,1.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.045,0.0,0.3333333333333333
2024-01-01 04:15:00,0.001,0.0,0.001,0.057666666666666665,0.0,4.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.235,0.0,4.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.09566666666666665,0.0,1.6666666666666667
2024-01-01 05:00:00,0.001,0.0,0.001,0.045,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.045,0.0,2.6666666666666665
2024-01-01 05:30:00,0.001,0.0,0.001,0.045,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.045,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.235,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.10833333333333334,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.05626666666666667,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.058,0.0,2.3333333333333335
2024-01-01 07:00:00,0.001,0.0,0.001,0.058,0.0,1.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.0528,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.22233333333333333,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.121,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.045,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.045,0.0,0.6666666666666666
2024-01-01 08:30:00,0.001,0.0,0.001,0.5780666666666667,0.0,2.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.045,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.20966666666666667,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.2224,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.166,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.166,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.17033333333333334,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.179,0.0,2.3333333333333335
2024-01-01 10:30:00,0.001,0.0,0.001,0.21806666666666666,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.15933333333333335,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.45086666666666664,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.4550472433896504,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.5898904090393402,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.0620237423726735,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.20915707570600686,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,1.3836237423726736,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,1.7121326625987592,0.0,2.3333333333333335
2024-01-01 12:45:00,0.001,0.0,0.001,0.3060333333333333,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.4179507324509714,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.988318864019581,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,1.1149855306862477,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,1.0423855306862475,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.33425219735291434,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.21225219735291428,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.1807,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.1807,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.29469999999999996,5.133333333333334,2.3333333333333335
2024-01-01 15:15:00,0.001,0.0,0.001,0.3200333333333333,7.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.1807,7.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.1807,7.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.1807,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.1807,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.28203333333333336,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.3327,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.1807,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.1807,0.0,0.6666666666666666
2024-01-01 17:30:00,0.001,0.0,0.001,0.1807,0.0,1.6666666666666667
2024-01-01 17:45:00,0.001,0.0,0.001,0.09023333333333333,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.13366666666666666,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.20966666666666667,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.045,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.5780666666666666,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.045,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.045,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.121,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.22233333333333333,0.0,1.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.06393131841174858,0.0,1.3333333333333333
2024-01-01 20:15:00,0.001,0.0,0.001,0.07655219735291431,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.07655219735291431,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.07655219735291431,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.16428553068624765,0.0,0.0
